run_id,condition,mse,routing_separation,genome
cnear_s0_i0.0001_pABABABAB_ppc2,near,0.4282488038217456,0.8333333283662796,010000111111
cnear_s0_i0.0001_pABABABAB_ppc3,near,0.53148318172015,1.0,000000111111
cnear_s0_i0.0001_pABABABAB_ppc3,near,0.5220200438266513,0.8333333283662796,000001111111
cnear_s0_i0.0001_pABABABAB_ppc3,near,0.51719948306851,0.6666666865348816,000000011110
cnear_s0_i0.0001_pABABABAB_ppc3,near,0.48513972746400996,0.6666666567325592,101000111111
cnear_s0_i0.0001_pABABABAB_ppc3,near,0.4665721246983385,0.666666641831398,001000111110
cnear_s0_i0.0001_pABABABAB_ppc3,near,0.45631841493063957,0.5000000149011612,001000111100
cnear_s0_i0.0001_pABABABAB_ppc3,near,0.44919942822521447,0.4999999701976776,110000111110
cnear_s0_i0.0001_pABABABAB_ppc3,near,0.4367589020523532,0.0,111000001101
cnear_s0_i0.0001_pABABABAB_ppc3,near,0.5333932454044792,1.0,000000111111
cnear_s0_i0.0001_pABABABAB_ppc3,near,0.5255307631203155,0.8333333283662796,000001111111
cnear_s0_i0.0001_pABABABAB_ppc3,near,0.5177994382449951,0.6666666865348816,000000011110
cnear_s0_i0.0001_pABABABAB_ppc3,near,0.4860089077004071,0.6666666567325592,101000111111
cnear_s0_i0.0001_pABABABAB_ppc3,near,0.467286569532007,0.666666641831398,001000111110
cnear_s0_i0.0001_pABABABAB_ppc3,near,0.45877692621501015,0.5000000149011612,001000111100
cnear_s0_i0.0001_pABABABAB_ppc3,near,0.4521958680031286,0.4999999701976776,110000111110
cnear_s0_i0.0001_pABABABAB_ppc3,near,0.44970852905488307,0.1666666865348816,111001001101
cnear_s0_i0.0001_pABABABAB_ppc3,near,0.437084559040765,0.0,111000001101
cnear_s0_i0.0001_pABABABAB_ppc3,near,0.5346369857889139,1.0,000000111111
cnear_s0_i0.0001_pABABABAB_ppc3,near,0.5288066047018972,0.8333333283662796,000001111111
cnear_s0_i0.0001_pABABABAB_ppc3,near,0.5185133724034517,0.6666666865348816,000000110110
cnear_s0_i0.0001_pABABABAB_ppc3,near,0.48667254502317686,0.6666666567325592,101000111111
cnear_s0_i0.0001_pABABABAB_ppc3,near,0.46840616775912114,0.666666641831398,001000111110
cnear_s0_i0.0001_pABABABAB_ppc3,near,0.4590436705527292,0.5000000149011612,001000111100
cnear_s0_i0.0001_pABABABAB_ppc3,near,0.45236408800400535,0.4999999701976776,110000111110
cnear_s0_i0.0001_pABABABAB_ppc3,near,0.45192663548728346,0.1666666865348816,111001001101
cnear_s0_i0.0001_pABABABAB_ppc3,near,0.4384046453773847,0.0,111000001101
cnear_s0_i0.0001_pABABABAB_ppc3,near,0.5353626586368372,1.0,000000111111
cnear_s0_i0.0001_pABABABAB_ppc3,near,0.5299305921399046,0.8333333283662796,000001111111
cnear_s0_i0.0001_pABABABAB_ppc3,near,0.518608276271957,0.6666666865348816,000000011110
cnear_s0_i0.0001_pABABABAB_ppc3,near,0.4875042594797995,0.6666666567325592,101000111111
cnear_s0_i0.0001_pABABABAB_ppc3,near,0.4698902575149276,0.666666641831398,001000111110
cnear_s0_i0.0001_pABABABAB_ppc3,near,0.46018334949153594,0.5000000149011612,001000111100
cnear_s0_i0.0001_pABABABAB_ppc3,near,0.45349664248836535,0.4999999701976776,110000111110
cnear_s0_i0.0001_pABABABAB_ppc3,near,0.45260855681851675,0.1666666865348816,111001001101
cnear_s0_i0.0001_pABABABAB_ppc3,near,0.43896882852603647,0.0,111000001101
cnear_s0_i0.0001_pABABABAB_ppc3,near,0.5358545168292248,1.0,000000111111
cnear_s0_i0.0001_pABABABAB_ppc3,near,0.5301077787218422,0.8333333283662796,000001111111
cnear_s0_i0.0001_pABABABAB_ppc3,near,0.4882602922875306,0.6666666567325592,101000111111
cnear_s0_i0.0001_pABABABAB_ppc3,near,0.4704865060275656,0.666666641831398,001000111110
cnear_s0_i0.0001_pABABABAB_ppc3,near,0.4615446988214878,0.5000000149011612,001000111100
cnear_s0_i0.0001_pABABABAB_ppc3,near,0.4539840225847545,0.4999999701976776,110000111110
cnear_s0_i0.0001_pABABABAB_ppc3,near,0.45305821184475703,0.1666666865348816,111001001101
cnear_s0_i0.0001_pABABABAB_ppc3,near,0.439287906986308,0.0,111000001101
cnear_s0_i0.0001_pABABABAB_ppc3,near,0.5362249352037907,1.0,000000111111
cnear_s0_i0.001_pABABAB_ppc2,near,0.37451270762407646,1.0,000000111111
cnear_s0_i0.001_pABABAB_ppc2,near,0.32110274877314543,0.6666666865348816,000000111001
cnear_s0_i0.001_pABABAB_ppc2,near,0.3151857956227931,0.6666666567325592,111111001100
cnear_s0_i0.001_pABABAB_ppc2,near,0.2933626947501166,0.5,000000101001
cnear_s0_i0.001_pABABAB_ppc2,near,0.37536651851736347,1.0,000000111111
cnear_s0_i0.001_pABABAB_ppc2,near,0.3213552267459983,0.6666666865348816,000000111001
cnear_s0_i0.001_pABABAB_ppc2,near,0.2958643659525974,0.5,000000101001
cnear_s0_i0.001_pABABAB_ppc2,near,0.37599697141823446,1.0,000000111111
cnear_s0_i0.001_pABABAB_ppc2,near,0.3216214153322984,0.6666666865348816,000000111001
cnear_s0_i0.001_pABABAB_ppc2,near,0.2962299616668712,0.5,000000101001
cnear_s0_i0.001_pABABAB_ppc2,near,0.3760927597124299,1.0,000000111111
cnear_s0_i0.001_pABABAB_ppc2,near,0.3221090878280599,0.6666666865348816,000000111001
cnear_s0_i0.001_pABABAB_ppc2,near,0.29627568096938456,0.5,000000101001
cnear_s0_i0.001_pABABAB_ppc2,near,0.3761518015737899,1.0,000000111111
cnear_s0_i0.001_pABABAB_ppc2,near,0.32219870057253336,0.6666666865348816,000000111001
cnear_s0_i0.001_pABABAB_ppc2,near,0.29645949390462856,0.5,000000101001
cnear_s0_i0.001_pABABAB_ppc2,near,0.37625497465275903,1.0,000000111111
cnear_s0_i0.001_pABABAB_ppc2,near,0.3222401391963517,0.6666666865348816,000000111001
cnear_s0_i0.001_pABABAB_ppc2,near,0.29655048907311127,0.5,000000101001
cnear_s0_i0.001_pABABAB_ppc2,near,0.3765953032045879,1.0,000000111111
cnear_s0_i0.001_pABABAB_ppc2,near,0.32233056028648704,0.6666666865348816,000000111001
cnear_s0_i0.001_pABABAB_ppc2,near,0.2968642530454831,0.5,000000101001
cnear_s0_i0.001_pABABAB_ppc2,near,0.37673243651674554,1.0,000000111111
cnear_s0_i0.001_pABABAB_ppc2,near,0.32235441632854583,0.6666666865348816,000000111001
cnear_s0_i0.001_pABABAB_ppc2,near,0.2970990073782476,0.5,000000101001
cnear_s0_i0.001_pABABAB_ppc2,near,0.37694513899358834,1.0,000000111111
cnear_s0_i0.001_pABABAB_ppc2,near,0.32241232492643496,0.6666666865348816,000000111001
