participant,condition,A_weight_A1,kappa_A1,A_weight_B,kappa_B,A_weight_A2,kappa_A2
sim_study2_near_sub38,near,0.97127664198744,1.3942038366311227,0.06101552489676134,5.603905241771515,0.9905291264199475,24.135889169724845
sim_study1_near_sub50,near,0.5981645640150747,2.892025568525556,0.060634378268445956,16.164360208103652,0.7613261739021044,28.31954865947376
sim_study2_near_sub66,near,0.8874787774650311,3.1818376713533647,0.05000000018850377,144.7720445324779,0.8281937280201846,82.86952697313804
sim_study1_near_sub47,near,0.9644888342670073,4.316991262712977,0.006093840445133728,9.879676728442181,0.9973908629852782,27.604807203141554
sim_study2_near_sub30,near,0.9598049941980566,3.218963740614602,0.06164978796889755,10.65336450041345,0.994941033961364,21.51294482595491
sim_study1_near_sub4,near,0.6583176173812739,3.65524642400898,0.04548478788789824,16.18426787235376,0.4348748484712193,6.91031235319946
sim_study1_near_sub30,near,0.9875704416020875,3.7057772019079978,0.0365530421769467,14.620287523739401,0.9999346002081319,30.710687452422217
sim_study1_near_sub26,near,0.961870331388105,6.644157665160504,0.0177841108995788,23.35276614400126,0.9559471191135287,25.83636211584197
sim_study1_near_sub1,near,0.7637120421718342,8.938571689429025,0.04767740576274229,10.319121390113532,0.9876848159773655,24.528113476745517
sim_study1_near_sub74,near,0.980605158998065,6.591049130781722,0.014411044629300403,6.986558109765324,0.9686931976813241,20.910311412646568
sim_study2_near_sub20,near,0.9891737857546692,3.358302669872206,0.05964509659649117,5.057850221167182,0.9990610729092192,20.44510493849021
sim_study1_near_sub57,near,0.9066701499869207,3.4511488428769086,0.04981894382181063,23.63118738907557,0.9041147306853158,29.6987384066416
sim_study2_near_sub8,near,0.9904525575372972,2.2012300261442332,0.10721816956138427,14.016424643708978,0.9986911801748698,11.06859561585133
sim_study2_near_sub27,near,0.9415363613703867,3.3312286125819957,0.016648125489666807,6.164252331377208,0.993367539586793,32.373361828258304
sim_study2_near_sub14,near,0.9200234799787734,1.8013731876529442,0.002298774943659239,13.875450597140457,0.8248568349463989,49.905984118255844
sim_study1_near_sub38,near,0.9325111088344337,3.1831220731498187,0.03219329930940828,7.434209736880107,0.997708238829626,24.86032576914849
sim_study2_near_sub33,near,0.9876107151528526,3.5209154626605472,0.014347124388836134,7.130341514855061,0.99406333183517,24.362917951973632
sim_study2_near_sub1,near,0.6832687626779651,4.034995468253602,0.0034051377151968773,12.107419629586223,0.7810507173010577,32.18763879853398
sim_study1_near_sub40,near,0.695537532629897,3.495013248020054,0.03527296963418028,6.022559506688876,0.8064566604602299,32.65897076993971
sim_study2_near_sub12,near,0.8847926749250293,30.155567423949076,0.03608546674331852,18.55277883324013,0.700413514940516,45.59436024767831
sim_study2_near_sub4,near,0.9768170443005594,2.0097537404128323,0.07911108844748278,7.1832818513372985,0.9999481567014357,46.67992714238658
sim_study2_near_sub26,near,0.9860551719638955,1.576452283107779,0.008188634690287746,5.800537542230371,0.9990603366063083,36.69589214462878
sim_study2_near_sub46,near,0.9258777502541508,1.3710209453042919,0.015889140322603523,12.18531498384288,0.9997405442312722,39.977275850863855
sim_study2_near_sub75,near,0.9991166540314393,8.89382136465155,0.0005183897471864085,10.650021222852235,0.8330442047358387,121.83762413473836
sim_study1_near_sub29,near,0.9687519757194257,5.963309008668657,0.02882527951828221,17.29752691828696,0.9999696282375566,51.71572244631009
sim_study2_near_sub73,near,0.7425224936611198,6.1248286403698815,0.016714936839651532,125.31347426589252,0.9521217189595624,18.940261800180295
