participant,condition,A_weight_A1,kappa_A1,A_weight_B,kappa_B,A_weight_A2,kappa_A2
sim_study2_near_sub38,near,0.9475842581670048,1.7882139400821129,0.048176068342011935,29.893996387374063,0.998629339177188,9.354613400842767
sim_study1_near_sub50,near,0.956610995016466,25.355613902116712,0.05000057496874604,73.57659583873014,0.34990252891730844,132.88727949527404
sim_study2_near_sub66,near,0.9654615702295544,3.464506697848106,0.06374823540420965,8.733382966405143,0.49289564080141485,23.606992784899106
sim_study1_near_sub47,near,0.997709030462709,3.0315102050244334,0.08051809482280513,7.929119884839832,0.645124601978537,31.211276993502256
sim_study2_near_sub30,near,0.6490886306190652,2.4260995981194435,0.007108250701364163,11.337307388582484,0.061867690475310134,10.713083422370653
sim_study1_near_sub4,near,0.9534211192597553,5.809998958014658,0.04862215246732501,38.38276665320638,0.40997424267961485,45.475595775428566
sim_study1_near_sub30,near,0.9852764190556377,2.685019898171247,0.07514228288253479,12.408788849551371,0.3678661728266528,35.59064162037607
sim_study1_near_sub26,near,0.6442124978877064,3.16959504413824,0.03275927632055183,7.750423503571104,0.1745376974735576,11.720577898550607
sim_study1_near_sub1,near,0.9426545065837664,1.3952934897999316,0.03939147146335182,13.950645622101591,0.9189967656558097,1.6792010304355023
sim_study1_near_sub74,near,0.9039449129415318,2.113086166167068,0.059375975362651205,19.712344503484232,0.46416712744003424,9.99216849490649
sim_study2_near_sub20,near,0.9824200369994165,3.7313808392000625,0.050591196808630466,14.56701924240526,0.6639391456800218,5.680473008929883
sim_study1_near_sub57,near,0.7168027504918673,5.468948223481717,0.05176357280144894,4.51298607612711,0.7427808104858027,36.11546971983961
sim_study2_near_sub8,near,0.9247406691923027,5.850104678641016,0.017942029738602986,29.997466146572645,0.7560125463918926,24.632808198278685
sim_study2_near_sub27,near,0.8743179672987931,7.5378823352400115,0.02256772539732865,8.680705629235595,0.3601553958203124,30.79615696807156
sim_study2_near_sub14,near,0.9400407056156841,3.2021807590568647,0.025877230223128603,53.641639349126955,0.5041954495123069,25.857299253666472
sim_study1_near_sub38,near,0.9356854046967608,4.623687295565981,0.07068073326313612,7.899611508327681,0.7945893146467778,49.92588881508246
sim_study2_near_sub33,near,0.9866407762975814,2.36799979504159,0.04024977026197247,13.925268030516458,0.9042412465750811,3.7009809723915046
sim_study2_near_sub1,near,0.9965754876009354,9.100624181104381,0.027933348891374877,18.57267144323545,0.9155716799875081,27.88750851015575
sim_study1_near_sub40,near,0.9368247817191023,3.690612118855837,0.059003666336005595,12.20385914055698,0.5963967236171844,23.058595160644387
sim_study2_near_sub12,near,0.6529820957588673,2.159986981086127,0.060006593670074694,10.438509386557454,0.07051803195606357,5.510891141741762
sim_study2_near_sub4,near,0.8329565228496839,8.801588076873077,0.030846611789624327,24.04774431363733,0.400384610637843,23.08167304039716
sim_study2_near_sub26,near,0.965968386388769,2.316956344915932,0.0602474636138916,5.051629169909488,0.7255143676799259,55.10657402512149
sim_study2_near_sub46,near,0.967906912153748,4.187818996283829,0.0836899340463017,79.80619200713481,0.7201536624330169,17.894646009524138
sim_study2_near_sub75,near,0.9831845831859882,8.344684745796535,0.004246822744784923,15.715728734536082,0.0005254588079869083,44.48634740237892
sim_study1_near_sub29,near,0.9062041206214472,3.0605885700249065,0.06857657097496431,24.58368666532706,0.09604927996286752,7.083085790883581
sim_study2_near_sub73,near,0.7532075883900572,1.8182123185598278,0.06579880656072866,9.306833919572284,0.08043036339592576,1.919435946067643
sim_study1_near_sub67,near,0.9240304845433397,4.7174790174571894,0.016798121438725784,121.60605082044066,0.6341507593426574,46.03917900548934
sim_study1_near_sub66,near,0.9950772174399415,1.5576746145321132,0.028999365350760975,6.051595635754546,0.9940315264475407,5.49708715606107
sim_study2_near_sub68,near,0.9260683341140249,3.6631053520664207,0.057394802502223854,14.735093072755165,0.05435947071061372,20.845976606529558
sim_study1_near_sub15,near,0.7938765351173891,1.327281370274298,0.0022097323555382554,10.847602912048488,0.8292135857443446,51.24538466039101
sim_study2_near_sub15,near,0.9392853541561327,3.8457234148681105,0.050089599192922024,15.032787181884887,0.28006644351665294,23.011366535689532
sim_study2_near_sub43,near,0.7294812720800457,4.238469253332447,0.011090663913078147,8.579029519799983,0.7862901822433304,34.28761384645416
sim_study2_near_sub63,near,0.9945614969634924,2.7390387800905294,0.052777924064422256,32.562909650875355,0.9080718788921367,3.161213355171273
sim_study1_near_sub6,near,0.77320083496611,2.0783098630181,0.018212289649872877,11.747626831437987,0.4969490155209669,6.507223015390735
sim_study2_near_sub61,near,0.9318298333451608,3.146902322151942,0.05915907351964224,5.320691431900564,0.2122839578302111,17.25126415409935
sim_study2_near_sub6,near,0.9148681532685736,3.0696732628019943,0.08036805587034991,187.7515484903018,0.08733690487108528,2.9438068212041895
sim_study1_near_sub37,near,0.9659987552800076,3.7214289374259715,0.07146927704972598,5.770890649845391,0.9209129478540212,37.08354786434174
sim_study1_near_sub58,near,0.9581037326019618,4.304311173183679,0.05146979570059361,7.262208597894552,0.9994027923398136,30.317752939370354
sim_study2_near_sub9,near,0.9677311518191013,3.5544934491840348,0.018507541162303246,17.7574958151001,0.6498628742327844,67.35422367615989
sim_study1_near_sub33,near,0.9622760497899454,3.181749094235376,0.035928454405741,98.10473438460544,0.6481493584028982,37.902563768507875
sim_study2_near_sub47,near,0.947489136083936,2.4985168106138453,0.0631895624612654,33.98829311622565,0.5641597977537598,41.41890215982782
sim_study2_near_sub7,near,0.8060599099598211,3.6166454411189695,0.03948061266152747,6.913170699330596,0.0031910660421040587,21.35499945126641
sim_study1_near_sub43,near,0.9948186686175945,4.7430339666725425,0.06671794240772032,103.90443651889346,0.849192742225857,20.272432332999617
sim_study1_near_sub8,near,0.9560133423590328,3.350165559278983,0.02129119701508694,7.269868635070606,0.9956812437691167,34.71935955027285
sim_study1_near_sub18,near,0.8318006021175831,3.258890058753284,0.06126953413195782,10.793333785833799,0.698281828241479,29.324210667381585
sim_study1_near_sub59,near,0.972088720016729,2.5180474540203983,0.02880372763282969,11.343855819109438,0.7190600161012682,8.081418524372738
sim_study1_near_sub52,near,0.9419590538702486,1.5273861681751386,0.045913836686977606,23.568354604096427,0.9373141969375294,3.1711456660250423
sim_study1_near_sub24,near,0.9121986916842322,40.270972317102796,0.08048180366352928,9.466839200071378,0.6181040949055244,22.859191890541645
sim_study1_near_sub31,near,0.9650933492165898,1.7009987546043965,0.0512751491411272,22.611236214365114,0.09944755823157253,1.6782591315386375
sim_study1_near_sub2,near,0.9325455122525006,4.711552236323361,0.051368066874119066,9.586540546634234,0.6633409987191281,25.582734402058772
sim_study1_near_sub53,near,0.9932880183377151,5.62756232442214,0.10391660294736844,24.082806827000216,0.690487315908804,25.357395651041777
sim_study1_near_sub54,near,0.9249411321893634,1.7318534851607534,0.08322010328518711,196.07746100101102,0.6263666516958176,34.00932601720349
sim_study2_near_sub71,near,0.8753353510131642,2.8554794772632293,0.08416259734194662,7.764612734557749,0.44426938294644863,13.725552983031635
sim_study2_near_sub21,near,0.8753767889353428,5.125033139978127,0.05729636108977658,30.84107784049896,0.9911117971169462,30.279701857314844
sim_study2_near_sub36,near,0.9863603747820259,6.57205330345076,0.07303036942031892,13.585700861589878,0.22458413055744178,35.47120479263646
sim_study1_near_sub23,near,0.9051952728540501,1.2458545979468607,0.02900458082997025,21.41923520164141,0.841204165306505,2.3374617834397133
sim_study1_near_sub5,near,0.87416018883232,6.739748426969367,0.06361178799238305,15.622481546710947,0.4972553388235866,20.217294279449625
sim_study2_near_sub37,near,0.9630328463561093,3.5455395949224475,0.03567925414038289,5.872555416585156,0.2712631781971602,41.33199234137745
sim_study2_near_sub57,near,0.9041797266222497,2.368861750261357,0.05038608813878587,48.287146129728605,0.592031389642349,9.594601831943327
sim_study1_near_sub49,near,0.8775006264697236,2.825017823784808,0.02234008262223532,12.776781412462958,0.8202190676648841,83.46273271786974
sim_study2_near_sub42,near,0.9032403891760785,2.0266795600146637,0.0412934106994376,5.597990255548914,0.9787039802031009,34.1523382422644
