participant,condition,A_weight_A1,kappa_A1,A_weight_B,kappa_B,A_weight_A2,kappa_A2
sim_study2_near_sub38,near,0.9032357142270082,2.232084833756771,0.03298738822805455,5.504862615861617,0.4978969127317033,5.520914625355236
sim_study1_near_sub50,near,0.9091899079813949,1.3664287921758693,0.04073487166954736,9.266631811066729,0.9291075039492384,1.8123377240854464
sim_study2_near_sub66,near,0.9839267593872746,3.7544983632143727,0.014831427014544237,5.015855016090459,0.9998936932111385,38.12341119954225
sim_study1_near_sub47,near,0.7785786816263371,2.4274184447683576,0.025076297475854645,5.035441380305875,0.7853494872320506,15.363378158044648
sim_study2_near_sub30,near,0.9967028780568848,1.9493818755930739,0.05849475375249846,5.7146067435720385,0.9964350844771374,2.72008800103001
sim_study1_near_sub4,near,0.9882689222497593,1.840687543445453,0.025023712728235982,8.322222954564232,0.9937936556729444,4.206848595868172
sim_study1_near_sub30,near,0.9888771760495643,2.011843215773278,0.04517547475701882,5.154885986129749,0.9954824182924757,3.79163610404107
sim_study1_near_sub26,near,0.6687721851008548,3.071819995534187,0.019475974353189946,5.413258917523077,0.6659765828171343,21.92516576485011
sim_study1_near_sub1,near,0.9270921423501465,3.146024035464998,0.06919088114650704,4.19728297442352,0.9997611404729726,17.58994862298809
sim_study1_near_sub74,near,0.9884084908466771,1.3385184937317989,0.023549782563139523,4.4326990784407405,0.9974370283413148,14.111530824970181
sim_study2_near_sub20,near,0.9106411146317811,1.604874575028183,0.029672754956589033,8.570022509128977,0.9850651008137522,1.9743820571942112
sim_study1_near_sub57,near,0.9948368362560506,1.853760887710469,0.04211651238346954,4.206441597739257,0.9600097210888575,1.7261534903666012
sim_study2_near_sub8,near,0.9793684482552394,1.2939685239821108,0.04981509555846843,5.215852002954233,0.8225898889226981,56.098032851575304
sim_study2_near_sub27,near,0.6004626530842813,2.1306949227020144,0.054380531530557885,5.349693514716824,0.9086597351567645,1.9005311125117974
sim_study2_near_sub14,near,0.9141710280728998,1.699202025722704,0.006055581410374001,4.671029832676982,0.9657734153209407,1.7549929386024117
sim_study1_near_sub38,near,0.9045473173752046,1.6667106735515194,0.020819486706215154,6.776701941612981,0.9054809259223062,1.8833655522089903
sim_study2_near_sub33,near,0.9943006519177617,2.5911273305833165,0.03551666805629164,19.077850736578068,0.9949314804931563,2.4272706196306553
sim_study2_near_sub1,near,0.8612774616757715,1.633804988606969,0.01689801937619497,35.65817939710413,0.9998551607725615,28.08818699524767
sim_study1_near_sub40,near,0.711377050940995,2.163830422578061,0.033745390594750714,4.242564639085767,0.810315070962499,9.090400506919496
sim_study2_near_sub12,near,0.9940192103465322,1.836332231861485,0.057583978650989166,6.634162350307216,0.9094141628457412,2.031633066809852
sim_study2_near_sub4,near,0.9497293971453027,1.9332646145939831,0.039207494713820054,6.867460474374256,0.6705341380742263,2.55399693917238
sim_study2_near_sub26,near,0.7515646619721233,5.1084524214735865,0.030207365690581616,5.864580399680637,0.7602705070036162,39.676192760325605
sim_study2_near_sub46,near,0.9141860863859336,1.6694497773878756,0.008700371461528817,8.094165058527738,0.9391726176301339,1.754430345202835
sim_study2_near_sub75,near,0.5467186446847538,1.9899787850993373,0.035182342856323816,4.802273601088231,0.7615808138056435,6.5635366789598715
sim_study1_near_sub29,near,0.7850451117563125,2.317753523838734,0.03909224094672758,3.5687289399312876,0.7558354712151828,5.80045250111427
sim_study2_near_sub73,near,0.9522350038858979,1.7270339740014704,0.011924557101299329,4.628920418137614,0.9826941041662897,2.9328065957675173
sim_study1_near_sub67,near,0.9674344263479732,1.9876417461460787,0.022755922350476566,7.106273502544447,0.9913655901942234,4.304828348463215
sim_study1_near_sub66,near,0.9333085031724219,5.211054204838698,0.032905975966683036,4.330052294138716,0.9991059635572912,37.142301017333835
sim_study2_near_sub68,near,0.9193886861022006,1.6732744488196238,0.05899872386122022,5.36695306190293,0.99318439313746,2.391716461689471
sim_study1_near_sub15,near,0.7264312576666591,1.5559193172974044,0.0030218357464304895,9.375320642934323,0.9990277457831078,14.827742022313858
sim_study2_near_sub15,near,0.57547802214204,1.5721319216252307,0.0001857189622598007,21.815635585062562,0.9128472781457878,1.819673722388666
sim_study2_near_sub43,near,0.9474363838455989,1.4667969302959227,0.04718064743752533,10.074863546322817,0.7820543772721958,2.234063206223071
sim_study2_near_sub63,near,0.995392654617708,2.0127956317479163,0.02607575738549477,5.486625106403185,0.9916861099163531,1.8842408579500058
sim_study1_near_sub6,near,0.9576427577408508,2.2747832350436603,0.03148942024793376,10.228414519664831,0.9956086284963931,2.675129108539354
sim_study2_near_sub61,near,0.6756661739807908,2.23610237460426,0.014191363888878199,5.060104975453846,0.6622740639829207,2.9914556811986053
sim_study2_near_sub6,near,0.7623633779142719,1.4889431717270476,0.0550175969547124,9.502890559444669,0.9870725276520713,1.9546273039133595
sim_study1_near_sub37,near,0.9289745976055258,2.4388248229390177,0.02594675589616064,4.646870633043347,0.9998218521302742,11.609768016865628
sim_study1_near_sub58,near,0.9434648604582705,1.6834985738075126,0.029159640914645315,5.215315919684543,0.9897401570365203,2.0643338553671327
sim_study2_near_sub9,near,0.9927190624310626,1.5454980298539656,0.04497873108745306,4.3965438184325984,0.9064763761116627,1.929162671010744
sim_study1_near_sub33,near,0.9926379830530067,7.842312675169272,0.06345791357771109,3.8709258271872486,0.9999457683715011,73.64341727359272
sim_study2_near_sub47,near,0.975453926420443,3.2570723999566815,0.04234199746916822,5.073846957518322,0.9998274772552486,14.095994601219463
sim_study2_near_sub7,near,0.9166367362170958,1.8118284888995988,0.022748150430349796,7.0456702046117545,0.9825196930258967,1.7623695043636505
sim_study1_near_sub43,near,0.9945173851405029,2.013964022841652,0.02086607437318513,3.6311887434788885,0.9756185434796537,2.0801263896127593
sim_study1_near_sub8,near,0.5338451556794152,1.5073674386234783,0.07219116228821378,17.576156312790385,0.6039163054656925,3.2127193406246777
sim_study1_near_sub18,near,0.9685714543533916,1.7821906842951631,0.013955413444838576,4.543020467319673,0.9947280849196879,2.1791284698320514
sim_study1_near_sub59,near,0.9728498107010163,1.816964675215573,0.014687832821859608,5.702321957768111,0.9084665733248678,1.9450413160206164
sim_study1_near_sub52,near,0.9722871812021255,1.4953954201672697,0.03362818231054592,3.8893050158532745,0.9891370535241525,2.0149412239815954
sim_study1_near_sub24,near,0.9948195601746146,4.137100181546272,0.035664510574325424,7.876679468971826,0.911761006662419,2.0846045039412395
sim_study1_near_sub31,near,0.9432724155914887,1.6900157372229403,0.032307524625171814,10.582770430316724,0.7314802866987359,2.047622640526665
sim_study1_near_sub2,near,0.9555026307383119,3.1464768742016775,0.08016404009414183,10.11278530774852,0.8282857331786342,22.49998191979548
sim_study1_near_sub53,near,0.9261287146652096,1.276583616289833,0.025998862687812065,3.9134459089547184,0.9074290884622261,1.9902329174751312
sim_study1_near_sub54,near,0.915997915726892,1.7243936203127408,0.039498991713760125,13.999254596914822,0.8308982189824347,3.7514275945852096
sim_study2_near_sub71,near,0.9127054127179801,1.4021398629657802,0.011098835312320155,7.7448043812593825,0.7086876038952598,15.788129327633833
sim_study2_near_sub21,near,0.5128398458913581,2.115215696398082,0.04277880781742681,4.3794536591952,0.9901822424761825,2.386504159871266
sim_study2_near_sub36,near,0.7548353091552623,2.5185324182564734,0.0651174715796352,5.4793398215945395,0.8333582286377812,29.091028229405254
sim_study1_near_sub23,near,0.9943360635354239,1.6045518598880653,0.0069055452671126704,9.32100711594159,0.9864528430245534,1.8562098690405604
sim_study1_near_sub5,near,0.9909020493517366,4.05434114297172,0.04568361425977027,4.1367695281080215,0.9988640935055363,8.775204939461315
sim_study2_near_sub37,near,0.975912924558087,2.8853348453091807,0.04616108022864442,5.55467427117767,0.9923478217318442,5.369213133837547
sim_study2_near_sub57,near,0.9968248731889076,1.9923774734156832,0.03705888031315226,3.431179754474962,0.9862901981171407,2.331305409984179
sim_study1_near_sub49,near,0.896935431922388,2.177225035038835,0.03649420864505516,10.923695509135806,0.9999961797617569,27.698386356069005
sim_study2_near_sub42,near,0.9532948795292459,1.2416019343383313,0.06252949266663048,4.688369649731169,0.9744715693274458,1.8061431501803067
sim_study1_near_sub39,near,0.9465421698044824,2.3813690825352185,0.006871928710496176,7.944609822594573,0.9975281542114041,20.98083997640194
sim_study2_near_sub64,near,0.9452171853461251,1.7461238772351633,0.0324036686414353,4.3729347504353475,0.9922914296518021,2.1607541301850257
sim_study2_near_sub70,near,0.6333071248038495,1.911478079936766,0.025563796630899065,4.744387446586815,0.7058037183586897,4.3878494315032
sim_study1_near_sub21,near,0.9717145804822188,1.9205555613595011,0.04584799657798384,3.9172605217312126,0.6987958274486792,5.414926521570282
sim_study1_near_sub69,near,0.9176165891146046,1.4476441238038227,0.03549119546579601,5.742997627630698,0.9647328525440113,4.380866239250136
sim_study2_near_sub51,near,0.9397008535132324,1.4417525804679816,0.05982632666122214,3.5284493825903023,0.9953935021818058,2.074967505383674
sim_study2_near_sub39,near,0.983497062857616,2.5258018487211746,0.04608177890465599,5.15000820352132,0.988031559363368,11.195085637973174
sim_study1_near_sub45,near,0.9250272384808952,3.2420265783027435,0.009878597876561786,4.618388736952047,0.9995735441682331,23.11538778942069
sim_study1_near_sub9,near,0.8053960601874499,2.507527676952598,0.05262581450926122,5.932026111839375,0.901658995121763,2.0013934586270032
sim_study1_near_sub28,near,0.8262850065605563,3.381756091290038,0.02165609164709512,6.193663950613888,0.8308469810132227,31.785855678464536
sim_study2_near_sub41,near,0.9863616386464463,1.4045667644078694,0.029353931425122784,6.011932261271407,0.9257143947327188,1.7572309474412287
sim_study1_near_sub63,near,0.7815763853106019,3.7640959952471853,0.04741131857589279,3.8299277441243924,0.7239820972101968,3.56600642043555
sim_study2_near_sub28,near,0.9606530466346854,4.0236931012087185,0.049851896880023006,4.65109711891952,0.9992584336185798,44.92080738319223
sim_study1_near_sub56,near,0.9789249963046011,5.289196580054723,0.06250862790590839,5.582041693791717,0.8359343327390396,67.6466849516873
sim_study1_near_sub71,near,0.9519748900178676,1.8368757031717318,0.035016328882293286,4.83441961890275,0.9939424179275514,2.3275520191596564
sim_study2_near_sub19,near,0.7025438753020999,2.1088278489537875,0.04304882207926682,4.929271857753694,0.5980868870937976,2.5119954393964803
