participant,condition,A_weight_A1,kappa_A1,A_weight_B,kappa_B,A_weight_A2,kappa_A2
sim_study2_near_sub38,near,0.8011266610004021,2.68130010176135,0.024899792818241857,5.9761141569885545,0.07427773086473005,2.4545942763308632
sim_study1_near_sub50,near,0.9797634812584161,1.4245755457734157,0.01322330058909075,4.647129102684299,0.907054181544533,1.8743488293115125
sim_study2_near_sub66,near,0.9850244729314912,10.160608216791243,0.0400019042139825,4.560651396492689,0.9561082676557127,2.4225856495945286
sim_study1_near_sub47,near,0.7323150271277685,2.5536651154870675,0.03573725143038897,5.425786697702224,0.5218077032530881,2.3688747845386775
sim_study2_near_sub30,near,0.9872577092642467,2.7420569199494502,0.022502233332575634,9.05626594546098,0.97541596788352,2.3369925006032317
sim_study1_near_sub4,near,0.9377018402343716,11.148735951041607,0.07313735341862491,8.03952919993175,0.7108638265842541,10.00097455002584
sim_study1_near_sub30,near,0.9880041830866657,2.0354157527952133,0.034458623341894666,3.4422810126226477,0.9254234810228041,1.1168903322502874
sim_study1_near_sub26,near,0.8351810968220332,3.9239458731026176,0.013700182951761316,7.141572422186777,0.09187841635225996,1.3419791016051914
sim_study1_near_sub1,near,0.9592980809945899,5.392902977022001,0.021264838220748934,4.073793510894665,0.9884447322484264,8.077068159440632
sim_study1_near_sub74,near,0.5496143896687311,2.151154201894171,0.05185194190550131,5.578338620700461,0.9680092409851024,2.32885976776891
sim_study2_near_sub20,near,0.6269226988815318,1.9303377387704996,0.0003134323379190681,10.552824288959734,0.9046977589504589,0.8931569624834667
sim_study1_near_sub57,near,0.9747232829824869,1.8840688373693841,0.02266961585750804,5.947308529292152,0.0974912407055711,1.6786679405369755
sim_study2_near_sub8,near,0.9825951780048047,1.9616977433555918,0.035123235264374365,6.011832062460588,0.9834092915959928,1.8228091104796476
sim_study2_near_sub27,near,0.8339554471926441,3.6785398756155474,0.03707668188377245,4.469465781363586,0.9042484699133123,2.029556249529488
sim_study2_near_sub14,near,0.9554858009680696,1.581670125427618,0.033144828010142305,4.3609843025132715,0.9091865246596591,1.6295840737565914
sim_study1_near_sub38,near,0.651412747864407,2.328817580181619,0.014229735215136124,6.751762379890391,0.9047457925269964,1.9666737275946011
sim_study2_near_sub33,near,0.9723863062156395,1.9890250928095097,0.043141694968244285,5.23622445796413,0.9521803134527853,1.462245637968573
sim_study2_near_sub1,near,0.7957037016935767,1.875175462908156,0.04154148463452536,10.618505764927614,0.9008699215542812,5.31182664852608
sim_study1_near_sub40,near,0.7772079941605472,3.1228363415997107,0.015249612730262756,5.101383636248225,0.9080591696095918,2.762327511091634
sim_study2_near_sub12,near,0.8604572491451916,1.6761525417383942,0.02026757550086661,7.054400573809854,0.913569864187439,1.6715461733003836
sim_study2_near_sub4,near,0.9769267219013681,7.769312500078141,0.07287742884013645,6.691494451673679,0.9596864593913125,7.395934883471677
sim_study2_near_sub26,near,0.8722967885141037,5.295962119478216,0.03009405562122225,5.575604803873203,0.5761045442003346,10.816213016264427
sim_study2_near_sub46,near,0.7547975429078956,3.117825879604204,0.06702975230665137,5.14672062916068,0.9004283632314957,1.649393456771432
sim_study2_near_sub75,near,0.6301406897232348,3.017563303536693,0.010747302861029848,4.822525205760527,0.8034115487451714,5.457568443920786
sim_study1_near_sub29,near,0.6909835045339371,3.811261574900353,0.06131864281970705,3.145372818650866,0.49866784683454723,2.4647296910789174
sim_study2_near_sub73,near,0.976455879823042,1.7741993479414286,0.016295318326516855,5.600019653166597,0.19620090449154592,1.416792995556241
sim_study1_near_sub67,near,0.9838552806488818,2.2461587420066667,0.013100230441716407,5.104503725275599,0.3550599379782515,5.171869823472224
sim_study1_near_sub66,near,0.9715040405160741,5.866392056051607,0.006185273671833419,5.833823393653513,0.7182306837339794,3.2919955822987714
sim_study2_near_sub68,near,0.9382203930522354,2.2935040289129995,0.0447152649150362,4.631192761830366,0.9955350436573798,3.5362458479618772
sim_study1_near_sub15,near,0.9096153521661653,1.4095625586216247,0.0021130368141531208,6.376988177139559,0.9271744771207903,0.8402784645727465
sim_study2_near_sub15,near,0.6639884157769963,1.5398715019023501,0.008184685156262955,6.10752605806163,0.29835046727129055,1.6128412814824167
sim_study2_near_sub43,near,0.8023759395950791,1.865257402268601,0.034985165111102036,5.974850129345927,0.09911625730935734,0.5565145081297493
sim_study2_near_sub63,near,0.9897024296632293,2.8409653485068724,0.011848708983541744,7.515961749803461,0.9445178870484277,1.6821436578779219
sim_study1_near_sub6,near,0.963583792285413,2.2573947539930663,0.01686410033088565,8.788617105446622,0.9700117607608345,0.7620607285377172
