participant,condition,A_weight_A1,kappa_A1,A_weight_B,kappa_B,A_weight_A2,kappa_A2
sim_study2_near_sub38,near,0.9608874993456457,4.226755649816083,0.1,821.6171805728211,1.1469124742179902e-05,52.35225945898429
sim_study1_near_sub50,near,0.9339325024336685,3.5746883313837285,0.09999932461694362,588.0524504680403,1.884840764275611e-05,50.900235402625555
sim_study2_near_sub66,near,0.9567232337122227,5.165712107539538,0.06899434695194184,367.05762541823924,8.432540935978961e-05,40.39722823294482
sim_study1_near_sub47,near,0.9810890028353756,4.568926432224068,0.09999999218785452,472.6123237015709,5.307736880365783e-05,40.82457997875153
sim_study2_near_sub30,near,0.9735255049792068,4.062197386296934,0.09999931822503402,274.2596434388873,1.3322793794217261e-05,49.976742485583586
sim_study1_near_sub4,near,0.9537326134136269,6.214035241615037,0.04999999997363806,286.2148980678902,1.188565009743026e-05,50.15689681256708
sim_study1_near_sub30,near,0.9729988852577959,4.191350096345176,0.09719505550237209,137.05651380659336,3.9563230320959504e-06,54.08612562731977
sim_study1_near_sub26,near,0.8965411847444221,20.22975421340511,0.06667469642654109,177.54945465063017,4.074087940907791e-05,44.80525993120496
sim_study1_near_sub1,near,0.9396649330641375,5.219483453379119,0.03406026163186191,31.519366679827133,1.2225437529415825e-05,48.93214795722445
sim_study1_near_sub74,near,0.9963306687942679,5.4811610481507955,0.06907163204466808,328.416725780208,1.6793934094504437e-06,59.764773623389466
sim_study2_near_sub20,near,0.936148163781686,30.07735016777852,0.06666680784148217,107.3320246060685,1.8412361290126965e-05,48.54202011816677
sim_study1_near_sub57,near,0.9998295381646168,15.499761197319884,0.0833333003202001,406.6635761399251,0.00014611728060495344,40.81782830897681
sim_study2_near_sub8,near,0.9909486491428781,4.484669638270556,0.08635384734965168,193.82063916575117,5.828259690733147e-06,54.71988656736079
sim_study2_near_sub27,near,0.9344843954193016,11.4694689689579,0.09999999999945282,500.8249461356663,9.579005405204595e-06,51.232772233606454
sim_study2_near_sub14,near,0.913230213926362,4.798701660299511,0.06735214144858279,323.2701609402643,0.0010765739446961479,37.25858823291561
sim_study1_near_sub38,near,0.9606616189285011,8.25456878787606,0.03774144218636355,77.59010230846224,2.0670818876616015e-05,44.70330267424897
sim_study2_near_sub33,near,0.996784953874221,11.313082039391668,0.1,625.9419100578644,0.00010849834505527942,41.38423323379621
sim_study2_near_sub1,near,0.9443030993712015,4.6250232953527055,0.0996078466208278,392.1195201353792,2.2809341079856227e-05,48.935956960235316
sim_study1_near_sub40,near,0.9733532321834464,9.170080851428176,0.050000002332863565,416.308893551771,3.507356834305329e-05,42.83491762640703
sim_study2_near_sub12,near,0.9455034898220587,5.422796590710212,0.0493925795028893,79.874838389499,7.1371823083146946e-06,54.212424693940456
sim_study2_near_sub4,near,0.9244375539420522,10.64135298305603,0.07598772587102184,213.7776428575431,2.1430767608382127e-05,49.36260821072422
sim_study2_near_sub26,near,0.9935901435841344,8.78403401805829,0.06650745506979046,409.2987415616003,1.012386771818513e-05,50.91584036144246
sim_study2_near_sub46,near,0.9350218897040619,5.105658999854972,0.09999985747279577,392.3344754882842,1.374155630613994e-05,51.73461812580184
sim_study2_near_sub75,near,0.9748698177408391,7.463274489148354,0.07175309016184496,15.25862233295691,2.995550844109647e-05,46.10168008773947
sim_study1_near_sub29,near,0.9685453674400104,14.5776803134403,0.05144734178601003,98.70428236009332,3.859713937556051e-06,53.780915080354866
sim_study2_near_sub73,near,0.8683262981204709,28.38491035536261,0.1,822.1103259257893,0.0002164300568795579,38.24062908308145
sim_study1_near_sub67,near,0.9371138629222971,5.058413434903296,0.07890739394292141,299.84015773254697,1.2958347238395652e-05,51.77062465217404
sim_study1_near_sub66,near,0.9526958665640347,14.964961296055531,0.04927240467838188,62.660083068886486,1.9254536695657055e-05,48.143160007720404
sim_study2_near_sub68,near,0.9007758300725499,9.957708373887654,0.0999999999999908,432.4982440620815,5.072931714696123e-05,44.226206730847686
sim_study1_near_sub15,near,0.9236685250934639,5.018349673321548,0.09124138016685551,315.3761380641944,6.773336798995788e-05,51.11616685735231
sim_study2_near_sub15,near,0.9338869559141373,4.01562660126646,0.0706875295956959,18.22440305354609,6.416206359070829e-06,51.53353021489523
sim_study2_near_sub43,near,0.9985524344077477,11.466740941517095,0.1,336.0457258237822,0.002558502737547262,36.16855409616969
sim_study2_near_sub63,near,0.995922037619635,8.010106488845544,0.06667006370004244,244.9741044673637,1.5073938534817749e-05,51.489046461053526
sim_study1_near_sub6,near,0.9127036762855384,6.146761177180686,0.0494213972523281,54.21597573161565,6.352842009725678e-05,43.77888598567056
sim_study2_near_sub61,near,0.9170616126045135,5.293400499988713,0.04999963147668908,313.2731713232335,3.1592050970285157e-06,56.75084547456368
sim_study2_near_sub6,near,0.9582135427436694,12.900251359634005,0.09999996321518839,541.0341252531111,3.67299356576789e-05,46.13232329259419
sim_study1_near_sub37,near,0.9885174788247467,7.347817506557209,0.069986584615702,37.61838035995078,1.758721853468006e-05,48.5346892030204
sim_study1_near_sub58,near,0.8988890067725938,5.454166055628508,0.015734919915762428,8.48913615202916,3.154605957474263e-05,45.749699482635684
sim_study2_near_sub9,near,0.9930259602440062,4.565121170533538,0.1000000003448184,154.20627015996908,1.7254013414051582e-05,46.44928528279379
sim_study1_near_sub33,near,0.9686383234636976,12.790943428555474,0.07588123256250064,39.42294211401191,0.00013781650327217474,41.1672762298853
sim_study2_near_sub47,near,0.9510354515336006,37.47048497007266,0.0999998601196517,194.0290928880002,2.0146343224638994e-05,48.740782160722226
sim_study2_near_sub7,near,0.8835816124818088,140.0559219322191,0.09999999999998097,634.92870329103,0.0006937073442775215,39.283539516360605
sim_study1_near_sub43,near,0.9641266609981172,5.457634143992481,0.09999998906257736,527.7360308560895,1.6017413135557827e-05,47.017640851913406
sim_study1_near_sub8,near,0.9166037170556903,3.932820052407083,0.0805567492726981,31.989605888622393,5.805575469019881e-05,43.85054349582713
sim_study1_near_sub18,near,0.9571789311049201,11.846696086351697,0.08333049319747698,255.90405367149003,6.5286157842694074e-06,52.28696011498548
sim_study1_near_sub59,near,0.9880997264028671,34.47281828670803,0.09376775202277556,46.54683049450491,0.0017806887339324874,36.861190806356376
sim_study1_near_sub52,near,0.9865819947360989,5.347212327806585,0.09999355183369231,301.38643951864066,2.455731764872228e-05,48.14461924701444
sim_study1_near_sub24,near,0.999214089339315,24.169291143444223,0.1,1283.5110076323213,0.003558313603958912,39.9774775293169
sim_study1_near_sub31,near,0.9711874908135059,5.753121450430884,0.09999999999999995,452.486866911036,5.0742728496638586e-05,47.59779833750928
sim_study1_near_sub2,near,0.8935738552022251,24.48875848020548,0.0698213922059496,24.57160981989898,1.7730227527114873e-05,48.299945548751325
sim_study1_near_sub53,near,0.9634671711973035,6.090126289164476,0.08333333102542823,477.2432549329434,2.106543105916984e-06,57.31583978788998
sim_study1_near_sub54,near,0.9936282211270074,7.448703161681993,0.09999999999995315,439.5919858695367,0.00013710401708414932,42.05803867509019
sim_study2_near_sub71,near,0.8912923257705853,14.989651045919887,0.08441714201572308,335.95287279984143,4.957512667057701e-07,68.90898417895427
sim_study2_near_sub21,near,0.9671887929377438,29.79062652305593,0.05394212042305527,28.74053353002594,1.9424355642689054e-05,51.54626938177825
sim_study2_near_sub36,near,0.9771124922847352,10.51193837343343,0.050006462954559586,85.08197581812921,1.3514643225392635e-05,49.43930116208498
sim_study1_near_sub23,near,0.9929031339790411,7.810722401672036,0.08374084221229929,372.31157406529456,3.002396706506819e-05,46.208115137292616
sim_study1_near_sub5,near,0.9984993492160343,12.251073317200243,0.0685229774857953,34.13403434425181,5.416513213513575e-06,52.06713775430094
sim_study2_near_sub37,near,0.8805253362331901,11.596808600272807,0.05030855557930598,79.18395796294463,3.3853350305378784e-06,55.65502805444538
sim_study2_near_sub57,near,0.9950216813383719,5.014842183332447,0.09994488756251513,129.1605011378495,1.7375260233659392e-05,50.36862361044584
sim_study1_near_sub49,near,0.958852791662269,18.085633537833345,0.08308123427226834,341.6346132023504,4.105668234658017e-05,46.440095812449336
sim_study2_near_sub42,near,0.9572092456349364,3.596393994123198,0.09998763543595587,278.571231351876,1.5052301091021632e-06,64.59335105650567
sim_study1_near_sub39,near,0.9322117801333643,14.899732771065914,0.1,773.9093289138804,0.0015874960583577987,32.026723775817956
sim_study2_near_sub64,near,0.9724979155180457,19.75636106011012,0.0015977480491230075,15.106112394568306,8.649036280405344e-06,49.54197611144181
sim_study2_near_sub70,near,0.9433728055109764,6.950296653636393,0.08334849904881172,367.74798189082276,4.2916979536410046e-05,44.094225547708554
sim_study1_near_sub21,near,0.9138006330000708,22.25928647524234,0.07994573395821629,326.11157331225485,3.484664005278388e-06,55.17576350458672
sim_study1_near_sub69,near,0.954319796949218,11.582659708375077,0.1,823.4359919020659,0.0028785162860272624,28.962474580287804
sim_study2_near_sub51,near,0.9621406308848981,10.15009907375002,0.06671780296432508,210.36856225525267,1.0038807400453784e-05,47.88165896790356
sim_study2_near_sub39,near,0.9724548729579338,13.868636361445391,0.04777017210895529,30.61034975516467,2.4979791573824184e-05,47.14477757966235
sim_study1_near_sub45,near,0.9525638225205744,3.5413764414761735,0.0629947524242575,210.34151896772804,2.4926230532643126e-06,58.84042981850664
sim_study1_near_sub9,near,0.943989989985971,25.038042626763687,0.06666880727103815,404.50269505264663,2.6209169760305816e-06,57.346308056923185
sim_study1_near_sub28,near,0.9769434725045283,5.565164826218283,0.06666886049447089,205.88613411547803,5.199981397796406e-06,51.87186970471652
sim_study2_near_sub41,near,0.9218954385228337,5.412615236316744,0.08276744216599362,211.01395175075962,4.633931129240464e-05,44.522359954722134
sim_study1_near_sub63,near,0.9958644637702602,12.238728926058824,0.05005663529981974,50.05164211386293,2.955930545005172e-06,57.3580255482738
sim_study2_near_sub28,near,0.9506461356994392,9.429482723316156,0.09999996971725802,246.89818633449605,2.921006846786912e-05,48.02886435526912
sim_study1_near_sub56,near,0.9724985513365917,4.464862459273184,0.03746102193182748,37.41372558066115,2.4344653000100796e-05,48.67576128903311
