participant,condition,A_weight_A1,kappa_A1,A_weight_B,kappa_B,A_weight_A2,kappa_A2
sim_study2_near_sub38,near,0.9077912753514293,2.0182790550002028,0.09417322740262736,331.9975815110554,0.9811391015468988,1.771570223393034
sim_study1_near_sub50,near,0.47097089406611503,2.5434491703759194,1.1535351782626645e-10,71.08624673333136,0.9036732775176548,1.9580050241906108
sim_study2_near_sub66,near,0.09598768022749574,1.893245969655999,3.4931674949501362e-06,27.527442887597214,0.7870507020162728,11.433739838258022
sim_study1_near_sub47,near,0.9570675112310447,1.033522873864966,0.08326569212318674,3.377713952195697,0.999727922571101,11.388564320807465
sim_study2_near_sub30,near,0.993285637701251,1.6707239970713839,0.12937891077913224,9.426781905502217,0.906337897512797,1.8971613216823553
sim_study1_near_sub4,near,0.9060819299285,1.6816520058336741,0.0693460600630313,15.813201549194686,0.993623535469887,2.0324788334675303
sim_study1_near_sub30,near,0.9675443018192154,1.4215909938086728,0.12543016666302564,10.801208193084184,0.9901724296680992,1.8867801895405347
sim_study1_near_sub26,near,0.708771648662398,2.0221828898547307,0.033342352217259764,447.04807378123473,0.6584133446419922,3.7555991736434957
sim_study1_near_sub1,near,0.9065368412090143,1.474000632800066,0.03509620707471743,19.236188627142333,0.9895576545032595,2.5455684830263077
sim_study1_near_sub74,near,0.9459648753687255,0.8695855719582475,0.07004141865352481,2.980774676257533,0.9999996057179695,78.91755238987615
sim_study2_near_sub20,near,0.932257268849478,1.3543752252098378,0.07517762775733347,4.5818154663347395,0.9932746752426459,2.0475292076167935
sim_study1_near_sub57,near,0.9237264277169077,2.093061054251703,0.08333333333761266,343.0538166815599,0.9443622438895075,1.7194440845854944
sim_study2_near_sub8,near,0.9915741048480033,1.0057417197255138,0.04399715015858205,2.891806650784933,0.9850023194444614,1.836552104564749
sim_study2_near_sub27,near,0.3044593357692735,1.8537168316487458,3.286647339637863e-13,92.94707720484365,0.9042512416247461,1.9578800060292032
sim_study2_near_sub14,near,0.8700444362832094,2.0768393090327426,0.0,4331.41446823584,0.9475416210206299,1.670182701864306
sim_study1_near_sub38,near,0.29867511655174483,1.4453727054700873,0.0030345750421856598,5.4183629493235355,0.8286969799585785,60.96691210720655
sim_study2_near_sub33,near,0.3415275178966754,2.9571062052305295,4.5353005765638954e-05,16.815034634281783,0.9999246278796391,15.70772331369897
sim_study2_near_sub1,near,0.5394444825987951,2.372695632289016,8.091734961642297e-36,293.62087185565656,0.9320114134809964,1.756961452239216
sim_study1_near_sub40,near,0.5018118022250946,1.7916387890066947,4.047046483470163e-08,49.213297257073606,0.9757613696322365,1.7411384434747617
sim_study2_near_sub12,near,0.9270226856307653,0.8890217168902305,0.005524686573123469,2.964658802328656,0.7136540715432379,3.6434928696472633
sim_study2_near_sub4,near,0.9719147390105961,1.3865060332695247,0.10739072802546469,18.952385771985128,0.9065796195802567,1.8756068241500752
