participant,path,b_n_valid,b_n_probe_0,b_n_probe_1,b_median_hA_over_hB_all,b_median_hA_over_hB_probe1,b_mean_loss_probe1,b_mean_acc_probe1,a2_mean_loss_probe0,a2_mean_acc_probe0,a2_mean_loss_probe1,a2_mean_acc_probe1,a2_loss_gap_p1_minus_p0,has_core_comms_keys,run_folder,run_folder_path,task_similarity,study_cohort
study2_same_sub61,sim_study2_same_sub61.npz,12000,6000,6000,3164664.0,0.0,0.008202053606510162,0.996549665927887,0.00033168078516609967,0.9998852610588074,0.14946892857551575,0.8053016066551208,0.14913724779034965,True,two_module_rnn_25_task_routed_no_comms_nb2_init0.3_nb2_task_routed_sp0_sep_cr_RNN_init0.3,/home/kat/workspace/Structure-Function-Analysis-of-Network-Topologies/a1b2_modular/data/simulations/two_module_rnn_25_task_routed_no_comms_nb2_init0.3_nb2_task_routed_sp0_sep_cr_RNN_init0.3,same,study2
study2_same_sub62,sim_study2_same_sub62.npz,12000,6000,6000,2956453.25,0.0,0.008005443029105663,0.9976617097854614,0.0003337296366225928,0.9998729825019836,0.14291493594646454,0.854685366153717,0.14258120630984195,True,two_module_rnn_25_task_routed_no_comms_nb2_init0.3_nb2_task_routed_sp0_sep_cr_RNN_init0.3,/home/kat/workspace/Structure-Function-Analysis-of-Network-Topologies/a1b2_modular/data/simulations/two_module_rnn_25_task_routed_no_comms_nb2_init0.3_nb2_task_routed_sp0_sep_cr_RNN_init0.3,same,study2
study2_same_sub63,sim_study2_same_sub63.npz,12000,6000,6000,3430140.5,0.0,0.00971322413533926,0.9945502877235413,0.00038768528611399233,0.9995912313461304,0.16007010638713837,0.8972275257110596,0.15968242110102437,True,two_module_rnn_25_task_routed_no_comms_nb2_init0.3_nb2_task_routed_sp0_sep_cr_RNN_init0.3,/home/kat/workspace/Structure-Function-Analysis-of-Network-Topologies/a1b2_modular/data/simulations/two_module_rnn_25_task_routed_no_comms_nb2_init0.3_nb2_task_routed_sp0_sep_cr_RNN_init0.3,same,study2
study2_same_sub65,sim_study2_same_sub65.npz,12000,6000,6000,3470052.75,0.0,0.008418292738497257,0.9958193302154541,0.0003449071373324841,0.9998646378517151,0.15153200924396515,0.9390442967414856,0.15118710210663266,True,two_module_rnn_25_task_routed_no_comms_nb2_init0.3_nb2_task_routed_sp0_sep_cr_RNN_init0.3,/home/kat/workspace/Structure-Function-Analysis-of-Network-Topologies/a1b2_modular/data/simulations/two_module_rnn_25_task_routed_no_comms_nb2_init0.3_nb2_task_routed_sp0_sep_cr_RNN_init0.3,same,study2
study2_same_sub69,sim_study2_same_sub69.npz,12000,6000,6000,2934462.75,0.0,0.008298863656818867,0.9971020221710205,0.0003844294114969671,0.9996798634529114,0.1473880261182785,0.8900995850563049,0.14700359670678154,True,two_module_rnn_25_task_routed_no_comms_nb2_init0.3_nb2_task_routed_sp0_sep_cr_RNN_init0.3,/home/kat/workspace/Structure-Function-Analysis-of-Network-Topologies/a1b2_modular/data/simulations/two_module_rnn_25_task_routed_no_comms_nb2_init0.3_nb2_task_routed_sp0_sep_cr_RNN_init0.3,same,study2
study2_same_sub70,sim_study2_same_sub70.npz,12000,6000,6000,3148476.0,0.0,0.008026713505387306,0.9963775873184204,0.0003400015120860189,0.9998863339424133,0.15204618871212006,0.8377367258071899,0.15170618720003404,True,two_module_rnn_25_task_routed_no_comms_nb2_init0.3_nb2_task_routed_sp0_sep_cr_RNN_init0.3,/home/kat/workspace/Structure-Function-Analysis-of-Network-Topologies/a1b2_modular/data/simulations/two_module_rnn_25_task_routed_no_comms_nb2_init0.3_nb2_task_routed_sp0_sep_cr_RNN_init0.3,same,study2
study2_same_sub72,sim_study2_same_sub72.npz,12000,6000,6000,3287375.25,0.0,0.008433966897428036,0.9953027367591858,0.000366888998541981,0.99969482421875,0.14735805988311768,0.8979862332344055,0.1469911708845757,True,two_module_rnn_25_task_routed_no_comms_nb2_init0.3_nb2_task_routed_sp0_sep_cr_RNN_init0.3,/home/kat/workspace/Structure-Function-Analysis-of-Network-Topologies/a1b2_modular/data/simulations/two_module_rnn_25_task_routed_no_comms_nb2_init0.3_nb2_task_routed_sp0_sep_cr_RNN_init0.3,same,study2
study2_same_sub73,sim_study2_same_sub73.npz,12000,6000,6000,2970830.5,0.0,0.008246050216257572,0.9964013695716858,0.000415192887885496,0.9996037483215332,0.17989802360534668,0.9098693132400513,0.17948283071746118,True,two_module_rnn_25_task_routed_no_comms_nb2_init0.3_nb2_task_routed_sp0_sep_cr_RNN_init0.3,/home/kat/workspace/Structure-Function-Analysis-of-Network-Topologies/a1b2_modular/data/simulations/two_module_rnn_25_task_routed_no_comms_nb2_init0.3_nb2_task_routed_sp0_sep_cr_RNN_init0.3,same,study2
study2_same_sub74,sim_study2_same_sub74.npz,12000,6000,6000,3117045.5,0.0,0.00833937805145979,0.9952314496040344,0.0003384271985851228,0.9998095631599426,0.15451979637145996,0.8537771701812744,0.15418136917287484,True,two_module_rnn_25_task_routed_no_comms_nb2_init0.3_nb2_task_routed_sp0_sep_cr_RNN_init0.3,/home/kat/workspace/Structure-Function-Analysis-of-Network-Topologies/a1b2_modular/data/simulations/two_module_rnn_25_task_routed_no_comms_nb2_init0.3_nb2_task_routed_sp0_sep_cr_RNN_init0.3,same,study2
study2_same_sub9,sim_study2_same_sub9.npz,12000,6000,6000,3185137.0,0.0,0.008103174157440662,0.9964005351066589,0.00034038189915008843,0.9998311996459961,0.14641688764095306,0.838398277759552,0.14607650574180298,True,two_module_rnn_25_task_routed_no_comms_nb2_init0.3_nb2_task_routed_sp0_sep_cr_RNN_init0.3,/home/kat/workspace/Structure-Function-Analysis-of-Network-Topologies/a1b2_modular/data/simulations/two_module_rnn_25_task_routed_no_comms_nb2_init0.3_nb2_task_routed_sp0_sep_cr_RNN_init0.3,same,study2
study1_far_sub1,sim_study1_far_sub1.npz,12000,6000,6000,8832523.0,0.0,0.008531815372407436,0.9959931373596191,0.00032994025968946517,0.9998610019683838,0.16488148272037506,0.8769224286079407,0.1645515424606856,True,two_module_rnn_25_task_routed_no_comms_nb2_init0.5_nb2_task_routed_sp0_sep_cr_RNN_init0.5,/home/kat/workspace/Structure-Function-Analysis-of-Network-Topologies/a1b2_modular/data/simulations/two_module_rnn_25_task_routed_no_comms_nb2_init0.5_nb2_task_routed_sp0_sep_cr_RNN_init0.5,far,study1
study1_far_sub10,sim_study1_far_sub10.npz,12000,6000,6000,9145990.0,0.0,0.007759435568004847,0.9956437349319458,0.00033498345874249935,0.9997012615203857,0.1444535255432129,0.883821427822113,0.1441185420844704,True,two_module_rnn_25_task_routed_no_comms_nb2_init0.5_nb2_task_routed_sp0_sep_cr_RNN_init0.5,/home/kat/workspace/Structure-Function-Analysis-of-Network-Topologies/a1b2_modular/data/simulations/two_module_rnn_25_task_routed_no_comms_nb2_init0.5_nb2_task_routed_sp0_sep_cr_RNN_init0.5,far,study1
study1_far_sub12,sim_study1_far_sub12.npz,12000,6000,6000,8118126.5,0.0,0.007951172068715096,0.9963971972465515,0.0003395129169803113,0.9996756315231323,0.14893467724323273,0.8949785232543945,0.14859516432625242,True,two_module_rnn_25_task_routed_no_comms_nb2_init0.5_nb2_task_routed_sp0_sep_cr_RNN_init0.5,/home/kat/workspace/Structure-Function-Analysis-of-Network-Topologies/a1b2_modular/data/simulations/two_module_rnn_25_task_routed_no_comms_nb2_init0.5_nb2_task_routed_sp0_sep_cr_RNN_init0.5,far,study1
study1_far_sub13,sim_study1_far_sub13.npz,12000,6000,6000,7459689.0,0.0,0.007714482024312019,0.9973686337471008,0.0003439030551817268,0.9997356534004211,0.1330280750989914,0.9580127596855164,0.13268417204380967,True,two_module_rnn_25_task_routed_no_comms_nb2_init0.5_nb2_task_routed_sp0_sep_cr_RNN_init0.5,/home/kat/workspace/Structure-Function-Analysis-of-Network-Topologies/a1b2_modular/data/simulations/two_module_rnn_25_task_routed_no_comms_nb2_init0.5_nb2_task_routed_sp0_sep_cr_RNN_init0.5,far,study1
study1_far_sub15,sim_study1_far_sub15.npz,12000,6000,6000,9665299.0,0.0,0.009833848103880882,0.9944130778312683,0.0003300915996078402,0.9998487830162048,0.18624068796634674,0.8387734293937683,0.1859105963667389,True,two_module_rnn_25_task_routed_no_comms_nb2_init0.5_nb2_task_routed_sp0_sep_cr_RNN_init0.5,/home/kat/workspace/Structure-Function-Analysis-of-Network-Topologies/a1b2_modular/data/simulations/two_module_rnn_25_task_routed_no_comms_nb2_init0.5_nb2_task_routed_sp0_sep_cr_RNN_init0.5,far,study1
study1_far_sub16,sim_study1_far_sub16.npz,12000,6000,6000,9200784.0,0.0,0.00928803812712431,0.9945696592330933,0.00035975081846117973,0.9997524619102478,0.15954522788524628,0.8299625515937805,0.1591854770667851,True,two_module_rnn_25_task_routed_no_comms_nb2_init0.5_nb2_task_routed_sp0_sep_cr_RNN_init0.5,/home/kat/workspace/Structure-Function-Analysis-of-Network-Topologies/a1b2_modular/data/simulations/two_module_rnn_25_task_routed_no_comms_nb2_init0.5_nb2_task_routed_sp0_sep_cr_RNN_init0.5,far,study1
study1_far_sub19,sim_study1_far_sub19.npz,12000,6000,6000,8726045.0,0.0,0.00880214013159275,0.9964574575424194,0.0003449014911893755,0.9997836947441101,0.14294807612895966,0.8980197906494141,0.14260317463777028,True,two_module_rnn_25_task_routed_no_comms_nb2_init0.5_nb2_task_routed_sp0_sep_cr_RNN_init0.5,/home/kat/workspace/Structure-Function-Analysis-of-Network-Topologies/a1b2_modular/data/simulations/two_module_rnn_25_task_routed_no_comms_nb2_init0.5_nb2_task_routed_sp0_sep_cr_RNN_init0.5,far,study1
study1_far_sub20,sim_study1_far_sub20.npz,12000,6000,6000,9194002.0,0.0,0.008398928679525852,0.9949766993522644,0.0004387984809000045,0.9993957281112671,0.14072230458259583,0.8904873728752136,0.14028350610169582,True,two_module_rnn_25_task_routed_no_comms_nb2_init0.5_nb2_task_routed_sp0_sep_cr_RNN_init0.5,/home/kat/workspace/Structure-Function-Analysis-of-Network-Topologies/a1b2_modular/data/simulations/two_module_rnn_25_task_routed_no_comms_nb2_init0.5_nb2_task_routed_sp0_sep_cr_RNN_init0.5,far,study1
study1_far_sub21,sim_study1_far_sub21.npz,12000,6000,6000,8291333.0,0.0,0.00853655580431223,0.9955108165740967,0.0003594152512960136,0.9997280240058899,0.14629380404949188,0.8485555648803711,0.14593438879819587,True,two_module_rnn_25_task_routed_no_comms_nb2_init0.5_nb2_task_routed_sp0_sep_cr_RNN_init0.5,/home/kat/workspace/Structure-Function-Analysis-of-Network-Topologies/a1b2_modular/data/simulations/two_module_rnn_25_task_routed_no_comms_nb2_init0.5_nb2_task_routed_sp0_sep_cr_RNN_init0.5,far,study1
study1_far_sub22,sim_study1_far_sub22.npz,12000,6000,6000,8212748.0,0.0,0.008176873438060284,0.9960858821868896,0.0003232340677641332,0.9998794198036194,0.15971022844314575,0.8406026363372803,0.15938699437538162,True,two_module_rnn_25_task_routed_no_comms_nb2_init0.5_nb2_task_routed_sp0_sep_cr_RNN_init0.5,/home/kat/workspace/Structure-Function-Analysis-of-Network-Topologies/a1b2_modular/data/simulations/two_module_rnn_25_task_routed_no_comms_nb2_init0.5_nb2_task_routed_sp0_sep_cr_RNN_init0.5,far,study1
study1_far_sub23,sim_study1_far_sub23.npz,12000,6000,6000,9077720.0,0.0,0.008938461542129517,0.9953843355178833,0.0003313472552690655,0.9997521042823792,0.12185526639223099,0.9639331102371216,0.12152391913696192,True,two_module_rnn_25_task_routed_no_comms_nb2_init0.5_nb2_task_routed_sp0_sep_cr_RNN_init0.5,/home/kat/workspace/Structure-Function-Analysis-of-Network-Topologies/a1b2_modular/data/simulations/two_module_rnn_25_task_routed_no_comms_nb2_init0.5_nb2_task_routed_sp0_sep_cr_RNN_init0.5,far,study1
study1_far_sub25,sim_study1_far_sub25.npz,12000,6000,6000,8559118.0,0.0,0.007793402299284935,0.9960130453109741,0.00037050910759717226,0.9997186064720154,0.14099553227424622,0.909898579120636,0.14062502316664904,True,two_module_rnn_25_task_routed_no_comms_nb2_init0.5_nb2_task_routed_sp0_sep_cr_RNN_init0.5,/home/kat/workspace/Structure-Function-Analysis-of-Network-Topologies/a1b2_modular/data/simulations/two_module_rnn_25_task_routed_no_comms_nb2_init0.5_nb2_task_routed_sp0_sep_cr_RNN_init0.5,far,study1
study1_far_sub26,sim_study1_far_sub26.npz,12000,6000,6000,9162120.0,0.0,0.007291262503713369,0.996992290019989,0.0003225961700081825,0.9998589158058167,0.14706464111804962,0.8862691521644592,0.14674204494804144,True,two_module_rnn_25_task_routed_no_comms_nb2_init0.5_nb2_task_routed_sp0_sep_cr_RNN_init0.5,/home/kat/workspace/Structure-Function-Analysis-of-Network-Topologies/a1b2_modular/data/simulations/two_module_rnn_25_task_routed_no_comms_nb2_init0.5_nb2_task_routed_sp0_sep_cr_RNN_init0.5,far,study1
study1_far_sub27,sim_study1_far_sub27.npz,12000,6000,6000,9395195.0,0.0,0.00850057415664196,0.9944493174552917,0.00035304634366184473,0.9996128082275391,0.12931890785694122,0.914141058921814,0.12896586151327938,True,two_module_rnn_25_task_routed_no_comms_nb2_init0.5_nb2_task_routed_sp0_sep_cr_RNN_init0.5,/home/kat/workspace/Structure-Function-Analysis-of-Network-Topologies/a1b2_modular/data/simulations/two_module_rnn_25_task_routed_no_comms_nb2_init0.5_nb2_task_routed_sp0_sep_cr_RNN_init0.5,far,study1
study1_far_sub28,sim_study1_far_sub28.npz,12000,6000,6000,9720331.0,0.0,0.008103874512016773,0.9949146509170532,0.00033695835736580193,0.9997594952583313,0.15576083958148956,0.8752071857452393,0.15542388122412376,True,two_module_rnn_25_task_routed_no_comms_nb2_init0.5_nb2_task_routed_sp0_sep_cr_RNN_init0.5,/home/kat/workspace/Structure-Function-Analysis-of-Network-Topologies/a1b2_modular/data/simulations/two_module_rnn_25_task_routed_no_comms_nb2_init0.5_nb2_task_routed_sp0_sep_cr_RNN_init0.5,far,study1
study1_far_sub29,sim_study1_far_sub29.npz,12000,6000,6000,8073893.0,0.0,0.008469033055007458,0.9957273602485657,0.00039725645910948515,0.9995452761650085,0.13449490070343018,0.9471967816352844,0.1340976442443207,True,two_module_rnn_25_task_routed_no_comms_nb2_init0.5_nb2_task_routed_sp0_sep_cr_RNN_init0.5,/home/kat/workspace/Structure-Function-Analysis-of-Network-Topologies/a1b2_modular/data/simulations/two_module_rnn_25_task_routed_no_comms_nb2_init0.5_nb2_task_routed_sp0_sep_cr_RNN_init0.5,far,study1
study1_far_sub30,sim_study1_far_sub30.npz,12000,6000,6000,9470405.0,0.0,0.007432133890688419,0.9968180060386658,0.00032386896782554686,0.9998552799224854,0.17104317247867584,0.8321800231933594,0.1707193035108503,True,two_module_rnn_25_task_routed_no_comms_nb2_init0.5_nb2_task_routed_sp0_sep_cr_RNN_init0.5,/home/kat/workspace/Structure-Function-Analysis-of-Network-Topologies/a1b2_modular/data/simulations/two_module_rnn_25_task_routed_no_comms_nb2_init0.5_nb2_task_routed_sp0_sep_cr_RNN_init0.5,far,study1
study1_far_sub32,sim_study1_far_sub32.npz,12000,6000,6000,9000306.0,0.0,0.008277910761535168,0.995578944683075,0.00032618557452224195,0.9998578429222107,0.1482059508562088,0.8299362063407898,0.14787976528168656,True,two_module_rnn_25_task_routed_no_comms_nb2_init0.5_nb2_task_routed_sp0_sep_cr_RNN_init0.5,/home/kat/workspace/Structure-Function-Analysis-of-Network-Topologies/a1b2_modular/data/simulations/two_module_rnn_25_task_routed_no_comms_nb2_init0.5_nb2_task_routed_sp0_sep_cr_RNN_init0.5,far,study1
study1_far_sub33,sim_study1_far_sub33.npz,12000,6000,6000,7726972.0,0.0,0.00869001541286707,0.9956992268562317,0.0003211103321518749,0.9998764395713806,0.15187156200408936,0.9081082344055176,0.15155045167193748,True,two_module_rnn_25_task_routed_no_comms_nb2_init0.5_nb2_task_routed_sp0_sep_cr_RNN_init0.5,/home/kat/workspace/Structure-Function-Analysis-of-Network-Topologies/a1b2_modular/data/simulations/two_module_rnn_25_task_routed_no_comms_nb2_init0.5_nb2_task_routed_sp0_sep_cr_RNN_init0.5,far,study1
study1_far_sub34,sim_study1_far_sub34.npz,12000,6000,6000,8772932.0,0.0,0.0075850710272789,0.9960904717445374,0.00040854912367649376,0.9995704889297485,0.1440688520669937,0.8769392967224121,0.14366030294331722,True,two_module_rnn_25_task_routed_no_comms_nb2_init0.5_nb2_task_routed_sp0_sep_cr_RNN_init0.5,/home/kat/workspace/Structure-Function-Analysis-of-Network-Topologies/a1b2_modular/data/simulations/two_module_rnn_25_task_routed_no_comms_nb2_init0.5_nb2_task_routed_sp0_sep_cr_RNN_init0.5,far,study1
study1_far_sub35,sim_study1_far_sub35.npz,12000,6000,6000,9067955.0,0.0,0.008303237147629261,0.9946212768554688,0.0003343905264046043,0.9997859597206116,0.16018226742744446,0.8610790967941284,0.15984787690103985,True,two_module_rnn_25_task_routed_no_comms_nb2_init0.5_nb2_task_routed_sp0_sep_cr_RNN_init0.5,/home/kat/workspace/Structure-Function-Analysis-of-Network-Topologies/a1b2_modular/data/simulations/two_module_rnn_25_task_routed_no_comms_nb2_init0.5_nb2_task_routed_sp0_sep_cr_RNN_init0.5,far,study1
study1_far_sub36,sim_study1_far_sub36.npz,12000,6000,6000,8467025.0,0.0,0.008298167027533054,0.9957659244537354,0.00032009088317863643,0.9999086856842041,0.14678648114204407,0.8104863166809082,0.14646639025886543,True,two_module_rnn_25_task_routed_no_comms_nb2_init0.5_nb2_task_routed_sp0_sep_cr_RNN_init0.5,/home/kat/workspace/Structure-Function-Analysis-of-Network-Topologies/a1b2_modular/data/simulations/two_module_rnn_25_task_routed_no_comms_nb2_init0.5_nb2_task_routed_sp0_sep_cr_RNN_init0.5,far,study1
study1_far_sub37,sim_study1_far_sub37.npz,12000,6000,6000,7923015.5,0.0,0.009586728177964687,0.9942629933357239,0.0003858112613670528,0.9995893836021423,0.1678948849439621,0.8043662309646606,0.16750907368259504,True,two_module_rnn_25_task_routed_no_comms_nb2_init0.5_nb2_task_routed_sp0_sep_cr_RNN_init0.5,/home/kat/workspace/Structure-Function-Analysis-of-Network-Topologies/a1b2_modular/data/simulations/two_module_rnn_25_task_routed_no_comms_nb2_init0.5_nb2_task_routed_sp0_sep_cr_RNN_init0.5,far,study1
study1_far_sub38,sim_study1_far_sub38.npz,12000,6000,6000,9546230.0,0.0,0.0076032583601772785,0.9973322749137878,0.0003526708751451224,0.9997433423995972,0.12542274594306946,0.9341854453086853,0.12507007506792434,True,two_module_rnn_25_task_routed_no_comms_nb2_init0.5_nb2_task_routed_sp0_sep_cr_RNN_init0.5,/home/kat/workspace/Structure-Function-Analysis-of-Network-Topologies/a1b2_modular/data/simulations/two_module_rnn_25_task_routed_no_comms_nb2_init0.5_nb2_task_routed_sp0_sep_cr_RNN_init0.5,far,study1
study1_far_sub39,sim_study1_far_sub39.npz,12000,6000,6000,9944612.0,0.0,0.008954090066254139,0.9951507449150085,0.00032809199183247983,0.999776303768158,0.14718781411647797,0.9011760950088501,0.1468597221246455,True,two_module_rnn_25_task_routed_no_comms_nb2_init0.5_nb2_task_routed_sp0_sep_cr_RNN_init0.5,/home/kat/workspace/Structure-Function-Analysis-of-Network-Topologies/a1b2_modular/data/simulations/two_module_rnn_25_task_routed_no_comms_nb2_init0.5_nb2_task_routed_sp0_sep_cr_RNN_init0.5,far,study1
study1_far_sub4,sim_study1_far_sub4.npz,12000,6000,6000,8218829.5,0.0,0.00878860428929329,0.994778573513031,0.0003292497422080487,0.9998357892036438,0.15204153954982758,0.8796418309211731,0.15171228980761953,True,two_module_rnn_25_task_routed_no_comms_nb2_init0.5_nb2_task_routed_sp0_sep_cr_RNN_init0.5,/home/kat/workspace/Structure-Function-Analysis-of-Network-Topologies/a1b2_modular/data/simulations/two_module_rnn_25_task_routed_no_comms_nb2_init0.5_nb2_task_routed_sp0_sep_cr_RNN_init0.5,far,study1
study1_far_sub40,sim_study1_far_sub40.npz,12000,6000,6000,8878504.0,0.0,0.007528829388320446,0.9962334036827087,0.00032187014585360885,0.9998509287834167,0.15088962018489838,0.8352959156036377,0.15056775003904477,True,two_module_rnn_25_task_routed_no_comms_nb2_init0.5_nb2_task_routed_sp0_sep_cr_RNN_init0.5,/home/kat/workspace/Structure-Function-Analysis-of-Network-Topologies/a1b2_modular/data/simulations/two_module_rnn_25_task_routed_no_comms_nb2_init0.5_nb2_task_routed_sp0_sep_cr_RNN_init0.5,far,study1
study1_far_sub41,sim_study1_far_sub41.npz,12000,6000,6000,8791780.0,0.0,0.00789682473987341,0.9971293210983276,0.00032208801712840796,0.9998645186424255,0.1436508446931839,0.8497378826141357,0.1433287566760555,True,two_module_rnn_25_task_routed_no_comms_nb2_init0.5_nb2_task_routed_sp0_sep_cr_RNN_init0.5,/home/kat/workspace/Structure-Function-Analysis-of-Network-Topologies/a1b2_modular/data/simulations/two_module_rnn_25_task_routed_no_comms_nb2_init0.5_nb2_task_routed_sp0_sep_cr_RNN_init0.5,far,study1
study1_far_sub42,sim_study1_far_sub42.npz,12000,6000,6000,8931542.0,0.0,0.007636620197445154,0.9959301948547363,0.00032795575680211186,0.9997747540473938,0.18212829530239105,0.8333362340927124,0.18180033954558894,True,two_module_rnn_25_task_routed_no_comms_nb2_init0.5_nb2_task_routed_sp0_sep_cr_RNN_init0.5,/home/kat/workspace/Structure-Function-Analysis-of-Network-Topologies/a1b2_modular/data/simulations/two_module_rnn_25_task_routed_no_comms_nb2_init0.5_nb2_task_routed_sp0_sep_cr_RNN_init0.5,far,study1
study1_far_sub43,sim_study1_far_sub43.npz,12000,6000,6000,8276222.5,0.0,0.00945448037236929,0.9941891431808472,0.0003254752664361149,0.9997809529304504,0.16512905061244965,0.8313629627227783,0.16480357534601353,True,two_module_rnn_25_task_routed_no_comms_nb2_init0.5_nb2_task_routed_sp0_sep_cr_RNN_init0.5,/home/kat/workspace/Structure-Function-Analysis-of-Network-Topologies/a1b2_modular/data/simulations/two_module_rnn_25_task_routed_no_comms_nb2_init0.5_nb2_task_routed_sp0_sep_cr_RNN_init0.5,far,study1
study1_far_sub45,sim_study1_far_sub45.npz,12000,6000,6000,9343018.0,0.0,0.009327172301709652,0.9949973225593567,0.00038326362846419215,0.999299168586731,0.18198834359645844,0.7947670817375183,0.18160507996799424,True,two_module_rnn_25_task_routed_no_comms_nb2_init0.5_nb2_task_routed_sp0_sep_cr_RNN_init0.5,/home/kat/workspace/Structure-Function-Analysis-of-Network-Topologies/a1b2_modular/data/simulations/two_module_rnn_25_task_routed_no_comms_nb2_init0.5_nb2_task_routed_sp0_sep_cr_RNN_init0.5,far,study1
study1_far_sub46,sim_study1_far_sub46.npz,12000,6000,6000,8245773.0,0.0,0.008656135760247707,0.9953248500823975,0.0004363942425698042,0.9992610812187195,0.14399927854537964,0.8483437299728394,0.14356288430280983,True,two_module_rnn_25_task_routed_no_comms_nb2_init0.5_nb2_task_routed_sp0_sep_cr_RNN_init0.5,/home/kat/workspace/Structure-Function-Analysis-of-Network-Topologies/a1b2_modular/data/simulations/two_module_rnn_25_task_routed_no_comms_nb2_init0.5_nb2_task_routed_sp0_sep_cr_RNN_init0.5,far,study1
study1_far_sub47,sim_study1_far_sub47.npz,12000,6000,6000,8691387.0,0.0,0.007583111524581909,0.9967511296272278,0.0003229461726732552,0.9998024702072144,0.17067492008209229,0.8288691639900208,0.17035197390941903,True,two_module_rnn_25_task_routed_no_comms_nb2_init0.5_nb2_task_routed_sp0_sep_cr_RNN_init0.5,/home/kat/workspace/Structure-Function-Analysis-of-Network-Topologies/a1b2_modular/data/simulations/two_module_rnn_25_task_routed_no_comms_nb2_init0.5_nb2_task_routed_sp0_sep_cr_RNN_init0.5,far,study1
study1_far_sub48,sim_study1_far_sub48.npz,12000,6000,6000,9201912.0,0.0,0.00773526169359684,0.9963667988777161,0.000318485836032778,0.9998427033424377,0.15823626518249512,0.7982425689697266,0.15791777934646234,True,two_module_rnn_25_task_routed_no_comms_nb2_init0.5_nb2_task_routed_sp0_sep_cr_RNN_init0.5,/home/kat/workspace/Structure-Function-Analysis-of-Network-Topologies/a1b2_modular/data/simulations/two_module_rnn_25_task_routed_no_comms_nb2_init0.5_nb2_task_routed_sp0_sep_cr_RNN_init0.5,far,study1
study1_far_sub49,sim_study1_far_sub49.npz,12000,6000,6000,8645081.0,0.0,0.008945384062826633,0.9950300455093384,0.0003248459252063185,0.9997032880783081,0.14991691708564758,0.8483224511146545,0.14959207116044126,True,two_module_rnn_25_task_routed_no_comms_nb2_init0.5_nb2_task_routed_sp0_sep_cr_RNN_init0.5,/home/kat/workspace/Structure-Function-Analysis-of-Network-Topologies/a1b2_modular/data/simulations/two_module_rnn_25_task_routed_no_comms_nb2_init0.5_nb2_task_routed_sp0_sep_cr_RNN_init0.5,far,study1
study1_far_sub50,sim_study1_far_sub50.npz,12000,6000,6000,8131633.0,0.0,0.007660573348402977,0.9966475367546082,0.0003291258472017944,0.9997605681419373,0.163041353225708,0.8281699419021606,0.1627122273785062,True,two_module_rnn_25_task_routed_no_comms_nb2_init0.5_nb2_task_routed_sp0_sep_cr_RNN_init0.5,/home/kat/workspace/Structure-Function-Analysis-of-Network-Topologies/a1b2_modular/data/simulations/two_module_rnn_25_task_routed_no_comms_nb2_init0.5_nb2_task_routed_sp0_sep_cr_RNN_init0.5,far,study1
study1_far_sub51,sim_study1_far_sub51.npz,12000,6000,6000,8096365.0,0.0,0.007777438033372164,0.9977118968963623,0.00034019327722489834,0.9997415542602539,0.14010773599147797,0.8292402625083923,0.13976754271425307,True,two_module_rnn_25_task_routed_no_comms_nb2_init0.5_nb2_task_routed_sp0_sep_cr_RNN_init0.5,/home/kat/workspace/Structure-Function-Analysis-of-Network-Topologies/a1b2_modular/data/simulations/two_module_rnn_25_task_routed_no_comms_nb2_init0.5_nb2_task_routed_sp0_sep_cr_RNN_init0.5,far,study1
study1_far_sub52,sim_study1_far_sub52.npz,12000,6000,6000,8843692.0,0.0,0.009019700810313225,0.9957284927368164,0.00032245629699900746,0.9998860955238342,0.13885538280010223,0.9021016955375671,0.13853292650310323,True,two_module_rnn_25_task_routed_no_comms_nb2_init0.5_nb2_task_routed_sp0_sep_cr_RNN_init0.5,/home/kat/workspace/Structure-Function-Analysis-of-Network-Topologies/a1b2_modular/data/simulations/two_module_rnn_25_task_routed_no_comms_nb2_init0.5_nb2_task_routed_sp0_sep_cr_RNN_init0.5,far,study1
study1_far_sub53,sim_study1_far_sub53.npz,12000,6000,6000,8885858.0,0.0,0.007542989682406187,0.9961676597595215,0.0003534524003043771,0.9996631741523743,0.18653038144111633,0.8150875568389893,0.18617692904081196,True,two_module_rnn_25_task_routed_no_comms_nb2_init0.5_nb2_task_routed_sp0_sep_cr_RNN_init0.5,/home/kat/workspace/Structure-Function-Analysis-of-Network-Topologies/a1b2_modular/data/simulations/two_module_rnn_25_task_routed_no_comms_nb2_init0.5_nb2_task_routed_sp0_sep_cr_RNN_init0.5,far,study1
study1_far_sub54,sim_study1_far_sub54.npz,12000,6000,6000,7443453.5,0.0,0.007934310473501682,0.9966163635253906,0.00033409619936719537,0.999768853187561,0.14380156993865967,0.8966982364654541,0.14346747373929247,True,two_module_rnn_25_task_routed_no_comms_nb2_init0.5_nb2_task_routed_sp0_sep_cr_RNN_init0.5,/home/kat/workspace/Structure-Function-Analysis-of-Network-Topologies/a1b2_modular/data/simulations/two_module_rnn_25_task_routed_no_comms_nb2_init0.5_nb2_task_routed_sp0_sep_cr_RNN_init0.5,far,study1
