run_id,condition,mse,routing_separation,genome
cnear_s0_i0.001_pABABAB_ppc3,near,0.4023126281511325,0.16666662693023682,111101011101
cnear_s0_i0.001_pABABAB_ppc3,near,0.5440483446806096,1.0,000000111111
cnear_s0_i0.001_pABABAB_ppc3,near,0.5320364015893294,0.8333333283662796,000010111111
cnear_s0_i0.001_pABABAB_ppc3,near,0.480485796287226,0.8333333134651184,000000011111
cnear_s0_i0.001_pABABAB_ppc3,near,0.4576344645152298,0.666666641831398,000010101111
cnear_s0_i0.001_pABABAB_ppc3,near,0.416845210426702,0.5000000149011612,000100001111
cnear_s0_i0.001_pABABAB_ppc3,near,0.4026095295038361,0.16666662693023682,111101011101
cnear_s0_i0.001_pABABAB_ppc3,near,0.5441951756867078,1.0,000000111111
cnear_s0_i0.001_pABABAB_ppc3,near,0.5326897705332018,0.8333333283662796,000010111111
cnear_s0_i0.001_pABABAB_ppc3,near,0.48194216745010077,0.8333333134651184,000000011111
cnear_s0_i0.001_pABABAB_ppc3,near,0.457691181372278,0.666666641831398,000010101111
cnear_s0_i0.001_pABABAB_ppc3,near,0.41803713314808333,0.5000000149011612,000100001111
cnear_s0_i0.001_pABABAB_ppc3,near,0.4032810361912617,0.16666662693023682,111101011101
cnear_s0_i0.001_pABABAB_ppc3,near,0.5444737259800044,1.0,000000111111
cnear_s0_i0.001_pABABAB_ppc3,near,0.5335035478839507,0.8333333283662796,000010111111
cnear_s0_i0.001_pABABAB_ppc3,near,0.48233580517475133,0.8333333134651184,000000011111
cnear_s0_i0.001_pABABAB_ppc3,near,0.4610928645930611,0.666666641831398,000010101111
cnear_s0_i0.001_pABABAB_ppc3,near,0.41893969378792323,0.5000000149011612,000100001111
cnear_s0_i0.001_pABABAB_ppc3,near,0.4042593249334739,0.16666662693023682,111101011101
cnear_s0_i0.001_pABABAB_ppc3,near,0.5455145322216245,1.0,000000111111
cnear_s0_i0.001_pABABAB_ppc3,near,0.5349062335175964,0.8333333283662796,000010111111
cnear_s0_i0.001_pABABAB_ppc3,near,0.48266305020079014,0.8333333134651184,000000011111
cnear_s0_i0.001_pABABAB_ppc3,near,0.46166375088147243,0.666666641831398,000010101111
cnear_s0_i0.001_pABABAB_ppc3,near,0.418949967644249,0.5000000149011612,000100001111
cnear_s0_i0.001_pABABAB_ppc3,near,0.4057696043012234,0.16666662693023682,111101011101
cnear_s0_i0.001_pABABAB_ppc3,near,0.545675462226455,1.0,000000111111
cnear_s0_i0.001_pABABAB_ppc3,near,0.40578939671126696,0.16666662693023682,111101011101
cnear_s0_i0.001_pABABABAB_ppc2,near,0.46093552129680354,1.0,000000111111
cnear_s0_i0.001_pABABABAB_ppc2,near,0.42680919872785533,0.8333333283662796,010000111111
cnear_s0_i0.001_pABABABAB_ppc2,near,0.3933392625627236,0.8333333134651184,000000111110
cnear_s0_i0.001_pABABABAB_ppc2,near,0.3824371026180572,0.6666666865348816,000000111100
cnear_s0_i0.001_pABABABAB_ppc2,near,0.38134267151050655,0.666666641831398,000100101111
cnear_s0_i0.001_pABABABAB_ppc2,near,0.32801958029800704,0.5000000149011612,000100101110
cnear_s0_i0.001_pABABABAB_ppc2,near,0.3259894805157493,0.0,110010101001
cnear_s0_i0.001_pABABABAB_ppc2,near,0.46128390174648115,1.0,000000111111
cnear_s0_i0.001_pABABABAB_ppc2,near,0.4280056014826626,0.8333333283662796,010000111111
cnear_s0_i0.001_pABABABAB_ppc2,near,0.39542967704644605,0.8333333134651184,000000111110
cnear_s0_i0.001_pABABABAB_ppc2,near,0.38698680315102485,0.6666666865348816,000000111100
cnear_s0_i0.001_pABABABAB_ppc2,near,0.38280823561543564,0.666666641831398,000100101111
cnear_s0_i0.001_pABABABAB_ppc2,near,0.332478163423667,0.5000000149011612,000100101110
cnear_s0_i0.001_pABABABAB_ppc2,near,0.33131941256980446,0.1666666865348816,011100111001
cnear_s0_i0.001_pABABABAB_ppc2,near,0.32731721803931324,0.0,110010101001
cnear_s0_i0.001_pABABABAB_ppc2,near,0.4612933962108118,1.0,000000111111
cnear_s0_i0.001_pABABABAB_ppc2,near,0.4287163420052946,0.8333333283662796,010000111111
cnear_s0_i0.001_pABABABAB_ppc2,near,0.3972216371099609,0.8333333134651184,000000111110
cnear_s0_i0.001_pABABABAB_ppc2,near,0.3878564208601441,0.6666666865348816,000000111100
cnear_s0_i0.001_pABABABAB_ppc2,near,0.3837524430167958,0.666666641831398,000100101111
cnear_s0_i0.001_pABABABAB_ppc2,near,0.3331298942066496,0.5000000149011612,000100101110
cnear_s0_i0.001_pABABABAB_ppc2,near,0.3281318548994524,0.0,110010101001
cnear_s0_i0.001_pABABABAB_ppc2,near,0.46256708263034196,1.0,000000111111
cnear_s0_i0.001_pABABABAB_ppc2,near,0.4290319569689896,0.8333333283662796,010000111111
cnear_s0_i0.001_pABABABAB_ppc2,near,0.39824459410336766,0.8333333134651184,000000111110
