participant,condition,A_weight_A1,kappa_A1,A_weight_B,kappa_B,A_weight_A2,kappa_A2
sim_study2_near_sub42,near,,1.0,,1.0,,1.0
sim_study2_near_sub16,near,,1.0,,1.0,,1.0
sim_study1_near_sub32,near,,1.0,,1.0,,1.0
sim_study2_near_sub30,near,,1.0,,1.0,,1.0
sim_study2_near_sub75,near,,1.0,,1.0,,1.0
sim_study2_near_sub64,near,,1.0,,1.0,,1.0
sim_study2_near_sub21,near,,1.0,,1.0,,1.0
sim_study2_near_sub19,near,,1.0,,1.0,,1.0
sim_study1_near_sub33,near,,1.0,,1.0,,1.0
sim_study1_near_sub58,near,,1.0,,1.0,,1.0
sim_study1_near_sub30,near,,1.0,,1.0,,1.0
sim_study2_near_sub47,near,,1.0,,1.0,,1.0
sim_study1_near_sub28,near,,1.0,,1.0,,1.0
sim_study1_near_sub50,near,,1.0,,1.0,,1.0
sim_study1_near_sub26,near,,1.0,,1.0,,1.0
sim_study1_near_sub71,near,,1.0,,1.0,,1.0
sim_study1_near_sub7,near,,1.0,,1.0,,1.0
sim_study2_near_sub71,near,,1.0,,1.0,,1.0
sim_study1_near_sub39,near,,1.0,,1.0,,1.0
sim_study2_near_sub45,near,,1.0,,1.0,,1.0
sim_study2_near_sub11,near,,1.0,,1.0,,1.0
sim_study1_near_sub37,near,,1.0,,1.0,,1.0
sim_study1_near_sub49,near,,1.0,,1.0,,1.0
sim_study2_near_sub15,near,,1.0,,1.0,,1.0
sim_study1_near_sub69,near,,1.0,,1.0,,1.0
sim_study2_near_sub28,near,,1.0,,1.0,,1.0
sim_study2_near_sub32,near,,1.0,,1.0,,1.0
sim_study1_near_sub72,near,,1.0,,1.0,,1.0
sim_study1_near_sub45,near,,1.0,,1.0,,1.0
sim_study2_near_sub72,near,,1.0,,1.0,,1.0
sim_study1_near_sub66,near,,1.0,,1.0,,1.0
sim_study2_near_sub20,near,,1.0,,1.0,,1.0
sim_study2_near_sub1,near,,1.0,,1.0,,1.0
sim_study2_near_sub38,near,,1.0,,1.0,,1.0
sim_study1_near_sub23,near,,1.0,,1.0,,1.0
sim_study2_near_sub51,near,,1.0,,1.0,,1.0
sim_study1_near_sub4,near,,1.0,,1.0,,1.0
sim_study2_near_sub53,near,,1.0,,1.0,,1.0
sim_study2_near_sub33,near,,1.0,,1.0,,1.0
sim_study1_near_sub29,near,,1.0,,1.0,,1.0
sim_study1_near_sub36,near,,1.0,,1.0,,1.0
sim_study1_near_sub59,near,,1.0,,1.0,,1.0
sim_study2_near_sub39,near,,1.0,,1.0,,1.0
sim_study2_near_sub57,near,,1.0,,1.0,,1.0
sim_study1_near_sub9,near,,1.0,,1.0,,1.0
sim_study1_near_sub43,near,,1.0,,1.0,,1.0
sim_study1_near_sub57,near,,1.0,,1.0,,1.0
sim_study1_near_sub31,near,,1.0,,1.0,,1.0
sim_study1_near_sub74,near,,1.0,,1.0,,1.0
sim_study2_near_sub9,near,,1.0,,1.0,,1.0
sim_study1_near_sub35,near,,1.0,,1.0,,1.0
sim_study1_near_sub1,near,,1.0,,1.0,,1.0
sim_study1_near_sub47,near,,1.0,,1.0,,1.0
sim_study2_near_sub36,near,,1.0,,1.0,,1.0
sim_study2_near_sub73,near,,1.0,,1.0,,1.0
sim_study1_near_sub41,near,,1.0,,1.0,,1.0
sim_study1_near_sub67,near,,1.0,,1.0,,1.0
sim_study2_near_sub44,near,,1.0,,1.0,,1.0
sim_study2_near_sub52,near,,1.0,,1.0,,1.0
sim_study2_near_sub31,near,,1.0,,1.0,,1.0
sim_study2_near_sub7,near,,1.0,,1.0,,1.0
sim_study2_near_sub26,near,,1.0,,1.0,,1.0
sim_study2_near_sub4,near,,1.0,,1.0,,1.0
sim_study1_near_sub52,near,,1.0,,1.0,,1.0
sim_study2_near_sub6,near,,1.0,,1.0,,1.0
sim_study1_near_sub70,near,,1.0,,1.0,,1.0
sim_study2_near_sub70,near,,1.0,,1.0,,1.0
sim_study2_near_sub61,near,,1.0,,1.0,,1.0
sim_study1_near_sub5,near,,1.0,,1.0,,1.0
sim_study2_near_sub14,near,,1.0,,1.0,,1.0
sim_study2_near_sub43,near,,1.0,,1.0,,1.0
sim_study2_near_sub66,near,,1.0,,1.0,,1.0
sim_study1_near_sub2,near,,1.0,,1.0,,1.0
sim_study2_near_sub59,near,,1.0,,1.0,,1.0
sim_study2_near_sub17,near,,1.0,,1.0,,1.0
sim_study2_near_sub37,near,,1.0,,1.0,,1.0
sim_study1_near_sub40,near,,1.0,,1.0,,1.0
sim_study1_near_sub15,near,,1.0,,1.0,,1.0
sim_study1_near_sub18,near,,1.0,,1.0,,1.0
sim_study2_near_sub65,near,,1.0,,1.0,,1.0
sim_study1_near_sub56,near,,1.0,,1.0,,1.0
sim_study2_near_sub46,near,,1.0,,1.0,,1.0
sim_study1_near_sub8,near,,1.0,,1.0,,1.0
sim_study1_near_sub6,near,,1.0,,1.0,,1.0
sim_study2_near_sub68,near,,1.0,,1.0,,1.0
sim_study2_near_sub41,near,,1.0,,1.0,,1.0
sim_study2_near_sub63,near,,1.0,,1.0,,1.0
sim_study2_near_sub58,near,,1.0,,1.0,,1.0
sim_study1_near_sub53,near,,1.0,,1.0,,1.0
sim_study2_near_sub8,near,,1.0,,1.0,,1.0
sim_study2_near_sub12,near,,1.0,,1.0,,1.0
sim_study2_near_sub2,near,,1.0,,1.0,,1.0
sim_study1_near_sub14,near,,1.0,,1.0,,1.0
sim_study1_near_sub34,near,,1.0,,1.0,,1.0
sim_study1_near_sub63,near,,1.0,,1.0,,1.0
sim_study1_near_sub54,near,,1.0,,1.0,,1.0
sim_study1_near_sub10,near,,1.0,,1.0,,1.0
sim_study1_near_sub24,near,,1.0,,1.0,,1.0
sim_study2_near_sub27,near,,1.0,,1.0,,1.0
sim_study1_near_sub21,near,,1.0,,1.0,,1.0
sim_study1_near_sub38,near,,1.0,,1.0,,1.0
sim_study2_far_sub43,far,,1.0,,1.0,,1.0
sim_study2_far_sub34,far,,1.0,,1.0,,1.0
sim_study2_far_sub42,far,,1.0,,1.0,,1.0
sim_study2_far_sub47,far,,1.0,,1.0,,1.0
sim_study2_far_sub62,far,,1.0,,1.0,,1.0
sim_study1_far_sub48,far,,1.0,,1.0,,1.0
sim_study1_far_sub26,far,,1.0,,1.0,,1.0
sim_study2_far_sub5,far,,1.0,,1.0,,1.0
sim_study1_far_sub56,far,,1.0,,1.0,,1.0
sim_study2_far_sub39,far,,1.0,,1.0,,1.0
sim_study1_far_sub42,far,,1.0,,1.0,,1.0
sim_study2_far_sub20,far,,1.0,,1.0,,1.0
sim_study1_far_sub33,far,,1.0,,1.0,,1.0
sim_study1_far_sub49,far,,1.0,,1.0,,1.0
sim_study1_far_sub23,far,,1.0,,1.0,,1.0
sim_study1_far_sub34,far,,1.0,,1.0,,1.0
sim_study1_far_sub51,far,,1.0,,1.0,,1.0
sim_study2_far_sub48,far,,1.0,,1.0,,1.0
sim_study1_far_sub32,far,,1.0,,1.0,,1.0
sim_study1_far_sub57,far,,1.0,,1.0,,1.0
sim_study1_far_sub28,far,,1.0,,1.0,,1.0
sim_study1_far_sub45,far,,1.0,,1.0,,1.0
sim_study1_far_sub22,far,,1.0,,1.0,,1.0
sim_study1_far_sub25,far,,1.0,,1.0,,1.0
sim_study2_far_sub21,far,,1.0,,1.0,,1.0
sim_study1_far_sub60,far,,1.0,,1.0,,1.0
sim_study2_far_sub37,far,,1.0,,1.0,,1.0
sim_study2_far_sub64,far,,1.0,,1.0,,1.0
sim_study2_far_sub15,far,,1.0,,1.0,,1.0
sim_study1_far_sub52,far,,1.0,,1.0,,1.0
sim_study2_far_sub26,far,,1.0,,1.0,,1.0
sim_study2_far_sub11,far,,1.0,,1.0,,1.0
sim_study2_far_sub41,far,,1.0,,1.0,,1.0
sim_study1_far_sub43,far,,1.0,,1.0,,1.0
sim_study1_far_sub15,far,,1.0,,1.0,,1.0
sim_study1_far_sub21,far,,1.0,,1.0,,1.0
sim_study2_far_sub18,far,,1.0,,1.0,,1.0
sim_study2_far_sub55,far,,1.0,,1.0,,1.0
sim_study1_far_sub54,far,,1.0,,1.0,,1.0
sim_study1_far_sub29,far,,1.0,,1.0,,1.0
sim_study1_far_sub58,far,,1.0,,1.0,,1.0
sim_study1_far_sub47,far,,1.0,,1.0,,1.0
sim_study2_far_sub9,far,,1.0,,1.0,,1.0
sim_study1_far_sub38,far,,1.0,,1.0,,1.0
sim_study2_far_sub57,far,,1.0,,1.0,,1.0
sim_study1_far_sub35,far,,1.0,,1.0,,1.0
sim_study2_far_sub23,far,,1.0,,1.0,,1.0
sim_study1_far_sub27,far,,1.0,,1.0,,1.0
sim_study2_far_sub25,far,,1.0,,1.0,,1.0
sim_study2_far_sub12,far,,1.0,,1.0,,1.0
