,A_0,A_1,A_2,A_3,A_4,A_5,A_6,A_7,A_8,A_9,A_10,A_11,A_12,A_13,A_14,A_15,A_16,A_17,A_18,A_19,A_20,A_21,A_22,A_23,A_24,B_0,B_1,B_2,B_3,B_4,B_5,B_6,B_7,B_8,B_9,B_10,B_11,B_12,B_13,B_14,B_15,B_16,B_17,B_18,B_19,B_20,B_21,B_22,B_23,B_24
B_3,8.868053555488586e-05,-0.0005733288708142936,-0.002294301288202405,-0.00022119218192528933,0.00014051565085537732,-0.0012143711792305112,-0.0005434255581349134,-0.00044144890853203833,0.0010297272820025682,-0.00040029900264926255,0.0011442137183621526,0.0019004896748811007,-1.8863987349959643e-07,0.000769777805544436,-0.0012590105179697275,-0.0007604319835081697,8.074826473603025e-05,-0.0008458125521428883,-0.00026204451569356024,0.000382281286874786,-0.00037181933294050395,0.0011690352112054825,-0.00011500286927912384,0.0003912159882020205,0.0006248335121199489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B_4,0.00037395147955976427,-0.0008388897986151278,-0.0004298487619962543,0.0004993754555471241,0.0007050530984997749,0.0005906015867367387,0.0014991150237619877,0.00032846725662238896,-0.00048303368384949863,-0.0019570321310311556,3.7406822229968384e-05,0.0008741989731788635,0.0010953363962471485,0.00017202025628648698,-0.0007344748009927571,-0.000809879566077143,-0.0004569153534248471,-0.0002666949003469199,0.0014646054478362203,0.00038011124706827104,0.00040718764648772776,0.00017396766634192318,-0.0016173115000128746,-0.00041057815542444587,-0.002038891427218914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B_5,-0.0010897128377109766,-0.0005013590562157333,0.0021032611839473248,0.0006394485826604068,0.0019540521316230297,0.0016757211415097117,0.0004911129944957793,-0.0013298782287165523,-0.0003104478819295764,-0.0009283560793846846,-0.00029720240854658186,-0.00188022933434695,0.0021420668344944715,-0.002150924177840352,0.00040631165029481053,-0.0008962791180238128,6.779592513339594e-05,0.00040710807661525905,0.002073063515126705,-8.876035280991346e-05,0.0004717256233561784,-0.001123357331380248,-0.001473184092901647,-0.0007715793908573687,0.0005180574953556061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B_6,-0.0004028390976600349,0.0018507738132029772,0.0005705504445359111,0.0007545995758846402,0.0024720043875277042,-0.0006226322730071843,0.0006109706009738147,-0.0007280451827682555,-0.00021963649487588555,0.0029496096540242434,0.00043060831376351416,-0.002966831438243389,-0.0005915115470997989,-0.00029557771631516516,-0.00029233263921923935,-0.0006154249422252178,-0.0005959737463854253,0.0010451155249029398,-0.0012215417809784412,0.00011201050074305385,-0.002038756152614951,0.00012922094902023673,0.0016457863384857774,-0.0012351501500234008,-0.000515710620675236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B_7,-0.0007815675926394761,-0.0013838201994076371,0.0004502969386521727,0.0004172947083134204,-0.001224786858074367,0.0006128434906713665,0.0016245241276919842,-0.0011057212250307202,-0.0009055455448105931,0.0008027632138691843,-0.00026664321194402874,0.0009434535750187933,0.0010183234699070454,0.0009536340367048979,0.0001643538853386417,0.0004886045935563743,-0.001476540812291205,-0.0005301251076161861,-0.00116550805978477,0.0011540426639840007,-0.00020947202574461699,-0.0008441863465122879,0.000987125444225967,-0.0005912999040447176,-0.0003108135424554348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B_8,0.00047217431711032987,-0.002318420447409153,0.0003163256333209574,3.104505594819784e-05,-0.0004931561998091638,-0.0006096251308917999,-0.00038481203955598176,0.0008410176378674805,8.277086453745142e-05,0.0006344065768644214,0.0006431231158785522,-0.0014424731489270926,0.00010429244866827503,-0.0011686304351314902,-0.0015083822654560208,-0.0002285075024701655,-0.00040192867163568735,-0.00015386489394586533,0.00011619771976256743,0.0009559929603710771,-0.0007368588703684509,0.00030098692514002323,0.000489062920678407,0.0004638027457986027,-0.0006700417143292725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B_9,-0.0024471685755997896,-0.0003175335587002337,-0.0019646293949335814,-0.0013058342738077044,0.0010629311436787248,0.0005578805576078594,0.00011588325287448242,-0.001519339974038303,0.0012198033509775996,-0.001163448323495686,-0.0011484682327136397,0.0017493169289082289,-0.0007377906586043537,0.0005684303469024599,-0.0013428543461486697,0.00010070762073155493,0.0005151841323822737,0.00023341542691923678,0.0007326803752221167,-0.0001768261572578922,0.0003232297895010561,0.0003635278553701937,0.00018130085663869977,-0.0006442340090870857,0.00028084180667065084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B_10,0.00017961069534067065,-0.0009938721777871251,-0.0011626050109043717,0.000882888853084296,0.0002034974459093064,0.0006465634796768427,-0.0006611336139030755,-0.0014118165709078312,0.0019800683949142694,0.001317542977631092,-0.0009248696151189506,-0.00036638439632952213,-6.521824252558872e-05,-0.0021351727191358805,-0.0004219771653879434,0.0003227790875826031,0.0007624313002452254,-1.3180966561776586e-05,5.68837822356727e-05,-0.0006333844503387809,0.0006012789672240615,-0.0006151380948722363,-0.001971401972696185,0.0010783440666273236,-0.0004489992861635983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B_11,0.0011372766457498074,-0.001909952494315803,-4.480536881601438e-05,-0.0008980053244158626,0.0008724050130695105,0.0007963852258399129,0.0006937240250408649,-0.000591068179346621,-0.0006690084701403975,0.0008599028224125504,-0.0019307585898786783,-0.0008349605486728251,-0.0003889226063620299,0.0002234579442301765,0.0005958447582088411,0.0010575692867860198,-0.0008486980805173516,-0.0020675775595009327,0.0015778085216879845,0.0005617539864033461,0.0006391952629201114,-0.000248737953370437,0.0009811848867684603,-0.0003147716342937201,0.00012165104999439791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B_12,0.0019488580292090774,-0.0006395030650310218,-0.0003254374605603516,0.0013101035729050636,-0.0002200887247454375,3.6022473068442196e-05,0.0011218980653211474,0.000343311985488981,5.740828419220634e-05,0.0016158693470060825,-0.001172657124698162,-7.489723793696612e-05,-0.0008785413228906691,-0.0004206642624922097,-0.0011095862137153745,0.001848356332629919,-7.280494901351631e-05,0.0016235975781455636,0.0004202021809760481,-0.00026593334041535854,0.0021586234215646982,0.000370240886695683,-0.0013773414539173245,0.0004613827040884644,0.0002824271214194596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B_13,0.00015707957209087908,0.0007859809556975961,-0.0008453144109807909,-0.00015757496294099838,-0.00036869701580144465,-0.0012456461554393172,-0.00035838125040754676,-0.00016367575153708458,0.00017902963736560196,0.001032947562634945,-0.0009516702266409993,0.0013616792857646942,0.00022054377768654376,-0.0012636561878025532,-0.0005887607112526894,6.866690091555938e-05,0.0016797251300886273,-0.0009253844036720693,-0.0008462049881927669,-0.00035434102755971253,-0.0006462401361204684,-0.0007038143812678754,-0.0028189443983137608,-0.0024604781065136194,0.0003012254019267857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B_14,-0.001154620898887515,-0.00010511994332773611,0.00018396391533315182,0.0008415132761001587,0.0010783495381474495,-0.0005422381800599396,-0.0013200851390138268,-0.00026474290643818676,0.0009283549734391272,0.00206282758153975,-0.0014899858506396413,6.321268301689997e-05,-0.0002954866213258356,-0.0002952971844933927,7.667901809327304e-05,0.00020432232122402638,2.2053376596886665e-05,-7.295460818568245e-05,-0.0009732830221764743,0.00014596608525607735,0.0016495235031470656,2.0164769011898898e-05,0.0012972081312909722,-0.0009584703948348761,0.000756199297029525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B_15,0.00031058493186719716,0.0006556820007972419,-0.00104323192499578,0.0018450882053002715,0.0009439843706786633,0.0002181735326303169,0.0013752708910033107,-0.0010915105231106281,-0.0012397150276228786,-0.0006306854193098843,0.000901958264876157,-4.293637175578624e-05,0.0019335401011630893,0.0003893969114869833,0.0026152990758419037,0.0004575590428430587,0.0006428892957046628,-0.00023974056239239872,-0.00025759628624655306,0.0011221501044929028,0.0012473149690777063,-0.00014961339184083045,2.3509341190219857e-05,-0.0012016354594379663,0.0011543129803612828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B_16,0.00027784897247329354,0.00020440437947399914,0.0011326856911182404,0.0002453938650432974,-0.002027228707447648,-1.1436995919211768e-05,-0.0013212916674092412,-0.0003298854862805456,-0.0003787559689953923,-0.000553758698515594,0.00026140912086702883,-0.00019953759328927845,-0.0015397417591884732,-0.0003336637164466083,0.00018965038179885596,-0.00014680319873150438,0.000103738610050641,-0.0007155826315283775,-3.0883034924045205e-05,-0.0012394177028909326,0.00011932332563446835,0.0014264198252931237,0.0010817173169925809,0.00016780024452600628,0.0004913266748189926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B_17,0.0011629397049546242,-0.0002445655991323292,-0.0003004349418915808,0.0004756149719469249,0.0001111484452849254,0.00018371250189375132,0.0017082366393879056,0.0005258172168396413,0.00025069498224183917,3.4526106901466846e-05,-0.0014689286472275853,-0.00035860060597769916,-2.6708854420576245e-05,-0.0004773412656504661,-0.00022981195070315152,-9.675323235569522e-05,0.00034943310311064124,-0.0017072653863579035,-0.0003390960628166795,0.0014844270190224051,-0.00032548452145420015,-0.00021268265845719725,-9.78603566181846e-06,0.00048256004811264575,0.00068573938915506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B_18,-0.00032659320277161896,0.00012189319386379793,0.00021610676776617765,-0.0006102345651015639,0.0005944686126895249,-0.0006379836704581976,0.0010826035868376493,-0.00042159968870691955,0.001431293785572052,0.0010962319793179631,0.0004784165939781815,0.00010610916797304526,0.0004039664345327765,-0.0012011239305138588,-0.0015968502266332507,0.00040071853436529636,-0.0015533879632130265,0.001458174199797213,-3.667758574010804e-05,0.0005307936808094382,0.0008536266395822167,0.00021718569041695446,-0.0007678312831558287,0.0015727196587249637,0.0009166764211840928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B_19,0.0002894596545957029,-0.0009810344781726599,0.0007393047562800348,-9.201531793223694e-05,0.0009069004445336759,-0.00032589188776910305,-0.00025094838929362595,-0.0011363296071067452,-7.277542863448616e-06,0.001352654187940061,-0.0009998934110626578,1.8071290469379164e-05,0.0007262139115482569,-0.0002288956311531365,0.0009452658705413342,2.7246607714914717e-05,0.0006788079044781625,1.5765943317092024e-05,0.0006579529726877809,0.0005666174693033099,-0.00039582722820341587,-0.0006815625820308924,0.000869350740686059,-2.2148706193547696e-05,0.00044935225741937757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B_20,-0.0016142962267622352,-0.0001455877791158855,-0.0017072660848498344,-0.0012331926263868809,9.517368198430631e-06,-0.0017127890605479479,-0.00025150339934043586,-0.0011721816845238209,0.00023306069488171488,0.00020665313058998436,0.0016182148829102516,-0.00019705029262695462,0.0007118358043953776,0.00010212666529696435,0.00024117791326716542,0.0005426095449365675,-0.00024151218531187624,0.00012253483873791993,-0.0007148142321966588,-0.00046924600610509515,0.0016487048706039786,-0.0007858896860852838,-0.0003020690637640655,-0.0007773622637614608,-0.0008880564128048718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B_21,-0.0004119658551644534,0.00046625614049844444,-0.0016423006309196353,-0.00033463042927905917,2.3327849703491665e-05,-0.0015755626372992992,0.0007060396601445973,0.0010475650196895003,0.0007121171220205724,0.0010552193270996213,-0.0005926680751144886,0.000800104986410588,-0.0007590189925394952,0.001041778246872127,-0.0008600382134318352,-0.0015659428900107741,-0.000215631807805039,0.0011843725806102157,-0.0006865239120088518,0.0010517245391383767,4.926335532218218e-05,0.0001172208649222739,-0.0003279194643255323,0.0007081035291776061,-0.0008337254403159022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B_22,-0.0008201196906156838,0.0022285243030637503,0.0009981304174289107,-6.317458610283211e-05,0.0014080387772992253,0.0018262804951518774,-0.0010589389130473137,0.001684267190285027,-0.001310024643316865,0.0006224691751413047,-0.0008584727183915675,0.0018216370372101665,0.0011592181399464607,0.0003019837604369968,-0.000577104336116463,-0.0011437642388045788,0.00030542805325239897,0.00010507628758205101,-0.0015375870279967785,0.0009270078735426068,0.0007347689825110137,-0.0006491501699201763,0.0006545074284076691,-0.0017905263230204582,-0.0013218316016718745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B_23,0.00022279714175965637,-0.0005929406033828855,0.00044282639282755554,0.0007506331894546747,-0.00012268185673747212,-0.00020693433179985732,-0.000379248580429703,0.0007320217555388808,-0.0008664020569995046,-0.0003289731394033879,0.0003277001960668713,-0.0015328761655837297,-0.00015048368368297815,-0.0010502315126359463,-0.0006936806021258235,-0.00015195805463008583,0.0008726608357392251,-0.000166623605764471,0.001376576256006956,0.0009426871547475457,0.0006659230566583574,0.000251366407610476,-0.0005453894264064729,-4.221338895149529e-05,-0.00016154955665115267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B_24,-0.0010616140207275748,-0.0002707533130887896,-0.00037761981366202235,3.0354902264662087e-05,-0.0006990364636294544,-0.00025219182134605944,0.001400481560267508,-0.0001780125021468848,-0.00030367905856110156,-0.0016401163302361965,-0.0005076861125417054,-0.0006158032338134944,-0.0013716083485633135,-0.00012132799020037055,-0.00043753127101808786,-0.0002862496767193079,-0.000595978694036603,0.001807755441404879,6.885714537929744e-05,0.00040379559504799545,5.741044878959656e-05,-0.0012851313222199678,-0.0017453546170145273,0.0007573670009151101,0.000668784196022898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
