,A_0,A_1,A_2,A_3,A_4,A_5,A_6,A_7,A_8,A_9,A_10,A_11,A_12,A_13,A_14,A_15,A_16,A_17,A_18,A_19,A_20,A_21,A_22,A_23,A_24,B_0,B_1,B_2,B_3,B_4,B_5,B_6,B_7,B_8,B_9,B_10,B_11,B_12,B_13,B_14,B_15,B_16,B_17,B_18,B_19,B_20,B_21,B_22,B_23,B_24
A_20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011141370050609112,0.0011829446302726865,0.0013872921699658036,7.93254585005343e-05,-5.549741399590857e-05,-0.001295860973186791,-0.0005751243443228304,0.0020727417431771755,-0.0015291488962247968,0.0012562264455482364,0.00040926371002569795,0.000444866600446403,0.001071265316568315,0.0008312813006341457,0.000889129878487438,0.0007360156159847975,-0.0006722689722664654,0.0017940296093001962,0.00010528176062507555,0.0005178307183086872,-0.0003923345939256251,-9.4903793069534e-05,0.0006228449055925012,-0.0016858410090208054,0.0019299223786219954
A_21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001383668975904584,4.408174936543219e-05,0.0009718006476759911,0.001065496471710503,-0.00043557179742492735,-0.0012215153547003865,-0.0007162041147239506,-0.0003993398859165609,-0.00012162618077127263,-0.0013833552366122603,-0.0009487360948696733,-0.0002938696416094899,0.0013058525510132313,0.0003846593026537448,-0.0015432476066052914,0.000730075582396239,-0.0018494854448363185,-0.0006391365895979106,0.0012475072871893644,0.0016848393715918064,0.001818951452150941,-0.0010248012840747833,-0.0003563019272405654,0.002304180758073926,-0.00023543048882856965
A_22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00020512101764325052,-0.0005291496054269373,-0.0007549017900601029,-0.0009634851012378931,-0.00013787951320409775,0.0008052477496676147,0.0011339341290295124,-0.0011847695568576455,-0.00014378453488461673,0.0005878017982468009,0.0008164241444319487,-0.00043296965304762125,0.0005148092750459909,5.1345145038794726e-05,6.878286512801424e-05,0.001202226267196238,-0.0019272762583568692,0.00033888767939060926,-0.0006425092578865588,0.000693154230248183,0.0008703919011168182,0.0004846735391765833,4.39355026173871e-05,0.00014043513510841876,-0.0012013715459033847
A_23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005066487938165665,0.0013353839749470353,0.001335535547696054,-0.0010358367580920458,-0.0009935797424986959,0.000706070160958916,-0.0005002272082492709,0.002271614270284772,0.0001439416955690831,0.0006116738659329712,0.00023800910275895149,0.0007955803885124624,8.767285908106714e-05,-0.0009382936987094581,-0.00030655559385195374,0.0005048774764873087,0.00042734810267575085,-0.00041843694634735584,0.0004003744397778064,-0.00016657760716043413,0.0006563253700733185,0.0009522052714601159,-0.00024415587540715933,0.0006295638158917427,-0.0010320961009711027
A_24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000772272702306509,-0.0014087987365201116,-0.0012049861252307892,0.00012114435230614617,-0.000495837302878499,-0.0001271003857254982,-0.00045599654549732804,-0.0012897547567263246,0.0005973243969492614,-0.0003563343780115247,-8.555288513889536e-05,0.0015200888738036156,-0.0003258784709032625,0.0014960810076445341,0.0004873085126746446,0.00012060499284416437,0.0007153621409088373,0.0016064015217125416,-0.0004463822115212679,7.451568671967834e-05,0.0004345962661318481,-0.0008721845806576312,-0.00019410550885368139,-0.0013266867026686668,0.001081815455108881
B_0,-7.291143265319988e-05,-0.00011867438297485933,-0.000904141808860004,4.8400688683614135e-05,-0.0005584828904829919,-0.00021143046615179628,-0.0011116017121821642,-0.0012943975161761045,-0.00026180269196629524,-0.0010108959395438433,-6.143315840745345e-05,-0.001433081110008061,-0.001129956915974617,0.0014856122434139252,0.0018022838048636913,0.0010939878411591053,-0.00018302122771274298,0.0010105347028002143,1.8731760064838454e-05,-7.474426092812791e-05,-0.0006814860389567912,0.00015267141861841083,0.0007843266939744353,-0.00012596369197126478,0.00042584590846672654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B_1,0.0003652700106613338,0.0020948988385498524,-0.00035365650546737015,0.001274501089937985,-0.00020291503460612148,0.0006546495133079588,-0.0007807550136931241,-0.0004147044091951102,0.000805700954515487,0.00016737956320866942,0.0006011597579345107,-0.0011538485996425152,-7.483803346985951e-05,-0.0011139246635138988,0.002682531252503395,-0.0004625410947483033,-3.9224141801241785e-05,-0.000947557738982141,0.00033810126478783786,-0.0008756578899919987,-0.0010156013304367661,0.0008544542943127453,0.0012294823536649346,0.0004279587010387331,-0.001461285981349647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B_2,-0.0008125603199005127,-0.0011950135231018066,-0.000564750749617815,-0.0005453446065075696,0.00036822131369262934,-0.0006194284069351852,0.001056648208759725,0.001304041943512857,-0.0006950902752578259,-0.0001052573716151528,0.0006590422708541155,-7.75240478105843e-05,-8.29668715596199e-05,0.0004492445441428572,0.0002925860753748566,0.0018372259801253676,0.0006054349942132831,-0.0004137869691476226,-0.0008011603495106101,8.92620810191147e-05,-0.0018402107525616884,-0.0018902342999354005,0.0008408090216107666,-0.00107964884955436,0.0005665613571181893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B_3,0.00041533750481903553,0.0006799494149163365,-0.0011654817499220371,-0.0011826381087303162,0.00044790515676140785,0.0006353864446282387,-3.1380179279949516e-05,-0.0008398570935241878,-0.00028002800536341965,0.0012863747542724013,0.0012683903332799673,-0.00036191215622238815,-0.0006758059025742114,0.0003386925673112273,0.0005222006002441049,0.00010289603233104572,-0.0009400828275829554,7.969173020683229e-05,0.0010905569652095437,-2.7471989596961066e-05,0.0001994609337998554,0.000392608082620427,0.000999421114102006,-0.001464757602661848,-0.0006469920044764876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B_4,0.0010250225896015763,-0.00011635503324214369,-0.0008905086433514953,0.00023097082157619298,0.000790927151683718,0.0007189538446255028,-0.0011560284765437245,-0.0009380389237776399,-0.00042748323176056147,0.0010872409911826253,-0.00046722011757083237,-0.0019493751460686326,-0.0014795721508562565,-8.70623771334067e-05,-0.0005536883254535496,0.0005491174524649978,0.0021064337342977524,0.0008469517342746258,-0.0021066851913928986,-0.0001716865081107244,-0.000973125861492008,0.0006186501123011112,-0.0002942895225714892,-0.001241939258761704,-0.0003608142433222383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
