,A_0,A_1,A_2,A_3,A_4,A_5,A_6,A_7,A_8,A_9,A_10,A_11,A_12,A_13,A_14,A_15,A_16,A_17,A_18,A_19,A_20,A_21,A_22,A_23,A_24,B_0,B_1,B_2,B_3,B_4,B_5,B_6,B_7,B_8,B_9,B_10,B_11,B_12,B_13,B_14,B_15,B_16,B_17,B_18,B_19,B_20,B_21,B_22,B_23,B_24
A_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007204388384707272,-0.0013250833144411445,-0.0003635124594438821,0.0008900100947357714,-0.0017997496761381626,0.0010786029743030667,-0.0005518565303646028,2.9134660508134402e-05,0.0006668367423117161,1.6169366062968038e-05,0.0009834987577050924,-0.0008924170979298651,-0.00028007951914332807,-6.177713657962158e-05,-0.0017685402417555451,0.0009637047769501805,0.0012231695000082254,-0.00043571784044615924,-0.0006554624997079372,0.0004605310969054699,0.001195739721879363,0.0001693291706033051,1.0367625691287685e-05,0.000287351431325078,8.268136298283935e-05
A_11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0024641945492476225,-0.0019566379487514496,0.0012329996097832918,-3.9108384953578934e-05,7.125126285245642e-05,0.0002566736366134137,0.0015980611788108945,-0.0011668363586068153,3.3183165214722976e-05,0.0007219045655801892,0.0013529250863939524,0.0002676424337550998,0.0007502552471123636,-0.0009343551937490702,-5.971673454041593e-05,-0.0008022518013603985,-0.0014333624858409166,0.0005497080273926258,0.001109363860450685,-0.0001613659696886316,-0.00021479006682056934,0.001358523266389966,-0.0009638296905905008,-0.0010383068583905697,-0.0009553728741593659
A_12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0012160621117800474,0.0009881861042231321,0.00020336912712082267,0.0020156456157565117,-0.0003711328317876905,0.0013624760322272778,0.0008071195334196091,0.0002399738586973399,-0.00019386628991924226,0.0014357799664139748,5.997494372422807e-05,-0.0013629759196192026,0.0005823553074151278,0.00035498818033374846,0.00010459477198310196,-0.0006330445758067071,-0.0007342699682340026,-0.00040746424929238856,0.0006177310715429485,-0.00044132917537353933,0.00048361794324591756,0.00041567516745999455,0.0018491377122700214,0.0007851842092350125,0.0022142967209219933
A_13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001102360663935542,0.000376848824089393,0.0005876581417396665,7.556239870609716e-05,0.001821535755880177,0.0004303375899326056,0.0018753480399027467,-0.0003652888990473002,0.0008720889454707503,-0.0013854190474376082,0.00036664638901129365,0.0007991073653101921,-1.5950829038047232e-05,-0.0004428971151355654,0.0011827386915683746,-0.0009541752515360713,-0.000609428680036217,-0.0007726926705799997,-0.001570134307257831,-0.0006820127600803971,0.001605359255336225,0.0005084110889583826,0.0004278502892702818,-0.00019482828793115914,0.000959577620960772
A_14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004906755057163537,0.000297336169751361,-0.000677191186696291,0.00016274204244837165,-0.00010117507190443575,0.00019749478087760508,0.0012123441556468606,0.0004062852531205863,-0.000736933434382081,-0.0023192823864519596,0.0002580256841611117,0.0009512968827039003,3.4805609175236896e-05,-0.0012096470454707742,-9.90863554761745e-05,-0.0005210673552937806,-0.0004153326735831797,0.0027104720938950777,0.0012091100215911865,-0.0008075174991972744,-6.018913700245321e-05,0.001699301996268332,-0.00042533871601335704,0.00034476150176487863,0.00048310018610209227
A_15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005457602092064917,-0.0002634229604154825,4.8045058065326884e-05,-0.0027480819262564182,0.001495130592957139,0.0007155779749155045,-0.0019833773840218782,0.0007089326973073184,0.00029430133872665465,0.0009605844388715923,-0.00021406830637715757,-0.0004519720678217709,9.487936767982319e-05,-0.0010954468743875623,-0.0005053315544500947,-0.0009165085502900183,-0.0012803858844563365,0.0008923682034946978,-0.0005903173587284982,0.00012799969408661127,-0.00031732930801808834,0.0009977094596251845,-0.0010601745452731848,0.0003057990688830614,-1.7727536032907665e-05
A_16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00044092864845879376,0.00044043443631380796,0.0015516019193455577,0.00013426030636765063,0.00037836955743841827,0.0002349823189433664,-0.00041687028715386987,-0.0013591335155069828,-0.0008002922986634076,-0.00018002114666160196,-0.00032336797448806465,0.000875330762937665,0.00017251154349651188,-0.002440227661281824,0.0015084189362823963,-0.0004534166946541518,-0.00015405048907268792,-0.0011101478012278676,8.280567999463528e-05,-0.00017200905131176114,0.0008016927167773247,0.0013883798383176327,-0.0006868268828839064,-0.0011866805143654346,-0.00013061655045021325
A_17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000363596947863698,-0.0014695590361952782,-0.00030557747231796384,0.0023317572195082903,-0.000796442967839539,0.0007117495988495648,0.0014660825254395604,-0.0007380447932519019,0.0009672887390479445,-0.0005096577224321663,0.0007722916780039668,0.000630668131634593,-0.0005731123383156955,-0.00026500786771066487,-0.00017253102851100266,0.0003029814688488841,0.0013930010609328747,0.0006199261406436563,0.0007948956335894763,-3.414423918002285e-05,0.0027761266101151705,0.0005784782697446644,-0.0017851931042969227,0.0010616716463118792,-0.0007186713046394289
A_18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0005820103106088936,-0.00045652399421669543,0.00020172969379927963,-0.0006452446687035263,-0.0017402101075276732,-1.5019139937066939e-05,0.001558138057589531,0.0008137094555422664,0.00034735017106868327,-0.0004291948862373829,0.0003727031289599836,0.0012641947250813246,1.3025412044953555e-05,-0.00032791687408462167,-0.00022922070638742298,-0.0007959983195178211,-0.00015662579971831292,-0.0005851482856087387,0.00046771444613114,-0.0005202850443311036,0.0021616010926663876,0.0007289210334420204,-0.0003399665583856404,-0.000737546943128109,0.0012949338415637612
A_19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00031799881253391504,0.0009425646858289838,-0.002442819532006979,0.0015845538582652807,0.000700953823979944,-0.0009927237406373024,0.0008759833872318268,-0.0015398022951558232,0.0008369574206881225,-0.00014466504217125475,-0.00021593792189378291,0.0010098605416715145,0.00038691380177624524,0.0005081795388832688,0.0007614753558300436,0.0019322455627843738,0.0013397146249189973,0.0009069397347047925,-0.0006189490086399019,0.00018387098680250347,0.0003277363139204681,-0.0011942817363888025,0.0005954363150522113,0.0006492036627605557,0.00014265868230722845
