participant,index,task_section,feature_idx,stimID,taskID,feat_val,noisy_feedback_value,resp_reactiontime,dial_resp,resp_error,points,correct_afc,resp_left,click_reactiontime,aggregatePoints,debrief_tools,condition,block
study2_far_sub47,0,A1,0.0,1.0,0.0,4.669084833815187,4.709432360043834,11.63,3.118142795079677,1.5509420387355104,0,,,6.446,0,no,far,0
study2_far_sub47,1,A1,1.0,1.0,0.0,5.925428532208017,,3.983,1.603638722955823,1.961395497927392,0,,,2.936,0,no,far,0
study2_far_sub47,2,A1,0.0,3.0,0.0,1.6423043474894057,1.4887919487068983,9.173,3.986550748095383,2.3442464006059773,0,,,6.147,0,no,far,0
study2_far_sub47,3,A1,1.0,3.0,0.0,2.8986480458822355,3.00720202772545,7.349,3.995852363276599,1.0972043173943635,0,,,3.422,0,no,far,0
study2_far_sub47,4,A1,0.0,2.0,0.0,2.405459938485452,2.5574291832560085,8.624,0.086450651687374,2.319009286798078,0,,,6.88,0,no,far,0
study2_far_sub47,5,A1,1.0,2.0,0.0,3.6618036368782825,3.76265023132842,3.887,5.868689568312404,2.2068859314341216,0,,,2.239,0,no,far,0
study2_far_sub47,6,A1,0.0,10.0,0.0,3.760100762696457,3.906142263080134,4.741,1.3144990501482212,2.445601712548236,0,,,3.22,0,no,far,0
study2_far_sub47,7,A1,1.0,10.0,0.0,5.0164444610892875,5.107687672445331,2.978,1.1708928018602265,2.437633647950525,0,,,1.371,0,no,far,0
study2_far_sub47,8,A1,0.0,0.0,0.0,0.9029669520071052,0.9298945114521844,3.219,0.0633221839138354,0.8396447680932697,0,,,2.219,0,no,far,0
study2_far_sub47,9,A1,1.0,0.0,0.0,2.1593106503999353,2.243522965905265,3.549,0.2638404929721525,1.8954701574277828,0,,,1.788,0,no,far,0
study2_far_sub47,10,A1,0.0,9.0,0.0,5.926793936340775,6.02517163228571,6.148,0.2256771779230293,0.5820685487618409,1,,,2.885,1,no,far,0
study2_far_sub47,11,A1,1.0,9.0,0.0,0.8999523275540184,0.9769019699154542,2.835,0.4202982865448035,0.4796540410092149,0,,,1.642,1,no,far,0
study2_far_sub47,12,A1,0.0,0.0,0.0,0.9029669520071052,0.968614161190131,6.496,3.954667437942309,3.0517004859352035,0,,,3.0,1,no,far,1
study2_far_sub47,13,A1,1.0,0.0,0.0,2.1593106503999353,2.250875771191659,3.676,2.6433052649747,0.4839946145747644,2,,,2.644,3,no,far,1
study2_far_sub47,14,A1,0.0,2.0,0.0,2.405459938485452,2.451810435035208,2.945,4.211568420420207,1.8061084819347548,0,,,2.329,3,no,far,1
study2_far_sub47,15,A1,1.0,2.0,0.0,3.6618036368782825,3.620572039930249,3.105,3.2683813913033135,0.3934222455749689,2,,,2.306,5,no,far,1
study2_far_sub47,16,A1,0.0,3.0,0.0,1.6423043474894057,1.6789854324175748,5.171,4.014084597462433,2.3717802499730274,0,,,4.4750000000000005,5,no,far,1
study2_far_sub47,17,A1,1.0,3.0,0.0,2.8986480458822355,2.927233194738519,2.836,2.664700785924258,0.2339472599579775,3,,,2.044,8,no,far,1
study2_far_sub47,18,A1,0.0,9.0,0.0,5.926793936340775,5.9571131991096875,8.276,1.522785266893161,1.8791766377319723,0,,,3.396,8,no,far,1
study2_far_sub47,19,A1,1.0,9.0,0.0,0.8999523275540184,0.8114271813107362,5.588,1.4273440634912378,0.5273917359372193,0,,,4.82,8,no,far,1
study2_far_sub47,20,A1,0.0,1.0,0.0,4.669084833815187,4.721513277202777,3.983,5.652734762554377,0.9836499287391892,0,,,3.375,8,no,far,1
study2_far_sub47,21,A1,1.0,1.0,0.0,5.925428532208017,,4.308,3.5529237886096143,2.372504743598403,0,,,1.437,8,no,far,1
study2_far_sub47,22,A1,0.0,10.0,0.0,3.760100762696457,3.718763830956533,5.301,0.9325330574865311,2.8275677052099257,0,,,4.3420000000000005,8,no,far,1
study2_far_sub47,23,A1,1.0,10.0,0.0,5.0164444610892875,4.993912959174724,2.994,2.516592015560303,2.499852445528985,0,,,2.403,8,no,far,1
study2_far_sub47,24,A1,0.0,1.0,0.0,4.669084833815187,4.6416274448123644,3.839,0.0856927116806332,1.6997931850450323,0,,,3.198,8,no,far,2
study2_far_sub47,25,A1,1.0,1.0,0.0,5.925428532208017,,6.594,0.5207497292624966,0.8785065042340658,0,,,3.235,8,no,far,2
study2_far_sub47,26,A1,0.0,10.0,0.0,3.760100762696457,3.7198811631243895,5.894,5.279610727830608,1.519509965134151,0,,,2.599,8,no,far,2
study2_far_sub47,27,A1,1.0,10.0,0.0,5.0164444610892875,4.90664995559475,1.813,2.7716036880152126,2.244840773074075,0,,,1.198,8,no,far,2
