participant,index,task_section,feature_idx,stimID,taskID,feat_val,noisy_feedback_value,resp_reactiontime,dial_resp,resp_error,points,correct_afc,resp_left,click_reactiontime,aggregatePoints,debrief_tools,condition,block
study1_near_sub23,0,A1,0.0,11,0,0.1506675057645372,0.0205288530569164,6.782,0.705278070353634,0.5546105645890967,0,,,3.139,0,no,near,0
study1_near_sub23,1,A1,1.0,11,0,4.324835654470906,4.155509273691163,3.327,2.884522681318156,1.44031297315275,0,,,2.751,0,no,near,0
study1_near_sub23,2,A1,0.0,2,0,5.166163342341839,5.06977992761503,2.537,4.971159872348387,0.1950034699934519,5,,,2.004,5,no,near,0
study1_near_sub23,3,A1,1.0,2,0,3.057146183868621,3.002183007252206,6.178,3.870513838472578,0.8133676546039568,0,,,5.596,5,no,near,0
study1_near_sub23,4,A1,0.0,1,0,2.142110070245633,2.2802948805166214,2.54,5.827686528281193,2.5976088491440263,0,,,2.054,5,no,near,0
study1_near_sub23,5,A1,1.0,1,0,0.0330929117724156,0.1273019182351562,3.699,5.5850879572883185,0.7311902616636834,0,,,3.164,5,no,near,0
study1_near_sub23,6,A1,0.0,5,0,3.4076560333986916,3.3921852950159423,2.44,0.8196190330504352,2.5880370003482565,0,,,2.004,5,no,near,0
study1_near_sub23,7,A1,1.0,5,0,1.2986388749254747,,2.971,2.910780693187126,1.6121418182616511,0,,,2.575,5,no,near,0
study1_near_sub23,8,A1,0.0,0,0,1.0887468676269476,1.2622173496702789,2.1630000000000003,4.541098345654612,2.8308338291519215,0,,,1.671,5,no,near,0
study1_near_sub23,9,A1,1.0,0,0,5.2629150163333165,5.255748119778768,2.826,1.7042096306810657,2.724479921527335,0,,,2.459,5,no,near,0
study1_near_sub23,10,A1,0.0,4,0,4.906607273351882,5.014435788973516,2.985,2.6033385895187795,2.3032686838331022,0,,,2.231,5,no,near,0
study1_near_sub23,11,A1,1.0,4,0,2.7975901148786644,2.795937513974831,2.039,2.6033385895187795,0.1942515253598848,3,,,1.746,8,no,near,0
study1_near_sub23,12,A1,0.0,1,0,2.142110070245633,2.109589611851818,2.641,5.2280846691774165,3.0859745989317835,0,,,2.364,8,no,near,1
study1_near_sub23,13,A1,1.0,1,0,0.0330929117724156,6.251906268470225,1.474,5.2280846691774165,1.0881935497745854,0,,,1.031,8,no,near,1
study1_near_sub23,14,A1,0.0,4,0,4.906607273351882,4.81624240960569,2.145,3.787168448203048,1.119438825148834,0,,,1.665,8,no,near,1
study1_near_sub23,15,A1,1.0,4,0,2.7975901148786644,2.8877744998597183,6.588,0.8246636856152575,1.9729264292634068,0,,,6.259,8,no,near,1
study1_near_sub23,16,A1,0.0,11,0,0.1506675057645372,0.1028366729627742,1.966,0.8246636856152575,0.6739961798507202,0,,,1.604,8,no,near,1
study1_near_sub23,17,A1,1.0,11,0,4.324835654470906,4.25398434356039,6.87,3.0799783843473003,1.2448572701236058,0,,,0.191,8,no,near,1
study1_near_sub23,18,A1,0.0,2,0,5.166163342341839,5.116847793139284,3.524,3.047891941704186,2.1182714006376533,0,,,2.471,8,no,near,1
study1_near_sub23,19,A1,1.0,2,0,3.057146183868621,3.0764064735742345,3.389,2.3474381465669674,0.7097080373016538,0,,,2.975,8,no,near,1
study1_near_sub23,20,A1,0.0,0,0,1.0887468676269476,1.0763179586433969,2.311,5.2678827156502335,2.1040494591563004,0,,,2.127,8,no,near,1
study1_near_sub23,21,A1,1.0,0,0,5.2629150163333165,5.223923732577616,2.178,5.2678827156502335,0.0049676993169169,6,,,2.064,14,no,near,1
study1_near_sub23,22,A1,0.0,5,0,3.4076560333986916,3.23200741722878,2.571,2.93714075924534,0.4705152741533513,2,,,2.247,16,no,near,1
study1_near_sub23,23,A1,1.0,5,0,1.2986388749254747,,2.128,0.7853981633974483,0.5132407115280264,1,,,1.866,17,no,near,1
study1_near_sub23,24,A1,0.0,0,0,1.0887468676269476,1.170609310705267,6.022,0.7853981633974483,0.3033487042294993,2,,,2.467,19,no,near,2
study1_near_sub23,25,A1,1.0,0,0,5.2629150163333165,5.295232383059678,1.951,4.216953836642551,1.0459611796907655,0,,,1.646,19,no,near,2
study1_near_sub23,26,A1,0.0,5,0,3.4076560333986916,3.353983472831811,2.177,0.982793723247329,2.4248623101513624,0,,,1.904,19,no,near,2
