participant,index,task_section,feature_idx,stimID,taskID,feat_val,noisy_feedback_value,resp_reactiontime,dial_resp,resp_error,points,correct_afc,resp_left,click_reactiontime,aggregatePoints,debrief_tools,condition,block
study1_near_sub17,0,A1,0.0,5,0,0.9267023023122088,1.049530425167443,6.0680000000000005,5.564355307557962,1.6455323019338328,0,,,3.153,0,no,near,0
study1_near_sub17,1,A1,1.0,5,0,3.0776140373371454,2.93184552583495,3.406,4.072562074286105,0.9949480369489594,0,,,2.832,0,no,near,0
study1_near_sub17,2,A1,0.0,0,0,4.80299036206017,4.843886367403621,3.752,0.3858826693980737,1.86607761451749,0,,,2.98,0,no,near,0
study1_near_sub17,3,A1,1.0,0,0,0.6707167899055202,0.6295738648190317,4.048,2.2541536187307045,1.5834368288251843,0,,,3.109,0,no,near,0
study1_near_sub17,4,A1,0.0,7,0,1.5675029735866208,1.6128170371255153,2.474,5.759265959494387,2.0914223212718195,0,,,1.891,0,no,near,0
study1_near_sub17,5,A1,1.0,7,0,3.7184147086115575,3.63121096118887,1.771,3.924867677926888,0.2064529693153303,2,,,1.107,2,no,near,0
study1_near_sub17,6,A1,0.0,11,0,6.2111599009759715,6.079314894296001,3.416,5.063335667236768,1.147824233739203,0,,,2.753,2,no,near,0
study1_near_sub17,7,A1,1.0,11,0,2.078886328821323,2.101682676663413,2.431,2.829645706672447,0.7507593778511241,0,,,2.088,2,no,near,0
study1_near_sub17,8,A1,0.0,8,0,5.229564981292608,5.292143309914588,2.86,4.013729155663226,1.215835825629382,0,,,2.33,2,no,near,0
study1_near_sub17,9,A1,1.0,8,0,1.0972914091379584,,3.377,1.6159463448487708,0.5186549357108123,0,,,3.041,2,no,near,0
study1_near_sub17,10,A1,0.0,2,0,3.526146249796898,3.5508391581295444,4.4510000000000005,5.569413282871491,2.043267033074593,0,,,2.219,2,no,near,0
study1_near_sub17,11,A1,1.0,2,0,5.677057984821834,5.753109162894656,2.368,0.2082910124703627,0.8144183348281144,0,,,1.765,2,no,near,0
study1_near_sub17,12,A1,0.0,7,0,1.5675029735866208,1.4502678887326252,2.166,3.645664532841357,2.0781615592547356,0,,,1.599,2,no,near,1
study1_near_sub17,13,A1,1.0,7,0,3.7184147086115575,3.683964954449382,1.594,5.088741078724822,1.3703263701132644,0,,,0.96,2,no,near,1
study1_near_sub17,14,A1,0.0,8,0,5.229564981292608,5.175211477384132,2.031,3.213721642117152,2.015843339175456,0,,,1.54,2,no,near,1
study1_near_sub17,15,A1,1.0,8,0,1.0972914091379584,,2.184,1.0038343887729153,0.0934570203650431,4,,,1.689,6,no,near,1
study1_near_sub17,16,A1,0.0,11,0,6.2111599009759715,5.988559741782943,3.1630000000000003,2.3890054678998776,2.4610308741034923,0,,,2.4290000000000003,6,no,near,1
study1_near_sub17,17,A1,1.0,11,0,2.078886328821323,2.201877200412047,3.789,1.4183925779624744,0.6604937508588484,0,,,3.158,6,no,near,1
study1_near_sub17,18,A1,0.0,2,0,3.526146249796898,3.442936633491043,2.903,3.195112922049108,0.3310333277477899,3,,,2.323,9,no,near,1
study1_near_sub17,19,A1,1.0,2,0,5.677057984821834,5.758841240450528,3.268,5.715198228684262,0.0381402438624274,6,,,2.706,15,no,near,1
study1_near_sub17,20,A1,0.0,0,0,4.80299036206017,4.761324427507514,6.4350000000000005,2.3079560790144065,2.4950342830457632,0,,,5.7250000000000005,15,no,near,1
study1_near_sub17,21,A1,1.0,0,0,0.6707167899055202,0.7445368668316068,3.52,0.9075933340888034,0.2368765441832832,4,,,3.014,19,no,near,1
study1_near_sub17,22,A1,0.0,5,0,0.9267023023122088,0.904512979425086,5.629,5.455795036560769,1.7540925729310262,0,,,5.242,19,no,near,1
study1_near_sub17,23,A1,1.0,5,0,3.0776140373371454,3.1512655102705827,3.283,2.9345437876973683,0.1430702496397771,3,,,2.69,22,no,near,1
study1_near_sub17,24,A1,0.0,8,0,5.229564981292608,5.25592061317698,4.184,0.787530356328331,1.841150682215309,0,,,3.5700000000000003,22,no,near,2
study1_near_sub17,25,A1,1.0,8,0,1.0972914091379584,,2.307,0.8021330026717892,0.2951584064661692,3,,,2.044,25,no,near,2
study1_near_sub17,26,A1,0.0,2,0,3.526146249796898,3.4746341866903707,4.714,3.540115099256213,0.013968849459315,5,,,4.148,30,no,near,2
study1_near_sub17,27,A1,1.0,2,0,5.677057984821834,5.660030850431372,2.97,5.996246554248817,0.3191885694269825,2,,,2.457,32,no,near,2
study1_near_sub17,28,A1,0.0,7,0,1.5675029735866208,1.5166731183316473,3.166,3.8449244682391175,2.2774214946524967,0,,,2.741,32,no,near,2
study1_near_sub17,29,A1,1.0,7,0,3.7184147086115575,3.7228606858059488,2.269,3.7485095962784687,0.0300948876669111,7,,,1.91,39,no,near,2
study1_near_sub17,30,A1,0.0,0,0,4.80299036206017,4.7416690143699745,4.351,5.540134692802714,0.7371443307425443,0,,,3.576,39,no,near,2
study1_near_sub17,31,A1,1.0,0,0,0.6707167899055202,0.6825326837082096,2.818,0.6303361004206248,0.0403806894848953,6,,,2.45,45,no,near,2
study1_near_sub17,32,A1,0.0,5,0,0.9267023023122088,0.934003261110522,4.506,3.5585708778949945,2.6318685755827858,0,,,4.0120000000000005,45,no,near,2
study1_near_sub17,33,A1,1.0,5,0,3.0776140373371454,3.159965805164834,2.256,3.5997832908372565,0.522169253500111,2,,,1.851,47,no,near,2
study1_near_sub17,34,A1,0.0,11,0,6.2111599009759715,6.223524725060615,3.28,5.820876385464776,0.3902835155111956,2,,,2.83,49,no,near,2
study1_near_sub17,35,A1,1.0,11,0,2.078886328821323,2.059090988276517,1.974,3.8956858072551688,1.816799478433846,0,,,1.655,49,no,near,2
study1_near_sub17,36,A1,0.0,0,0,4.80299036206017,4.93856936260347,3.024,5.480321670995782,0.6773313089356119,0,,,2.517,49,no,near,3
study1_near_sub17,37,A1,1.0,0,0,0.6707167899055202,0.7072595302696822,2.694,3.401174429239174,2.730457639333654,0,,,2.377,49,no,near,3
study1_near_sub17,38,A1,0.0,2,0,3.526146249796898,3.4142600139408112,3.18,6.1004000460640375,2.5742537962671395,0,,,2.787,49,no,near,3
study1_near_sub17,39,A1,1.0,2,0,5.677057984821834,5.701220535305199,2.021,2.3605612746627513,2.9666885970205032,0,,,1.532,49,no,near,3
study1_near_sub17,40,A1,0.0,11,0,6.2111599009759715,0.1186358734352825,2.33,6.0919021406437945,0.1192577603321769,2,,,1.859,51,no,near,3
study1_near_sub17,41,A1,1.0,11,0,2.078886328821323,2.0690386314593443,2.445,2.583989023280619,0.5051026944592962,1,,,2.097,52,no,near,3
study1_near_sub17,42,A1,0.0,7,0,1.5675029735866208,1.5598440739104171,1.86,5.480089876524367,2.37059840424184,0,,,1.405,52,no,near,3
study1_near_sub17,43,A1,1.0,7,0,3.7184147086115575,3.820611015650949,2.254,3.961911113624653,0.2434964050130954,4,,,1.79,56,no,near,3
study1_near_sub17,44,A1,0.0,8,0,5.229564981292608,5.1453148454163165,3.005,0.0208924820302937,1.074512807917272,0,,,2.526,56,no,near,3
study1_near_sub17,45,A1,1.0,8,0,1.0972914091379584,,2.6790000000000003,1.0858753317700294,0.011416077367929,7,,,2.217,63,no,near,3
study1_near_sub17,46,A1,0.0,5,0,0.9267023023122088,0.9836862517823578,3.943,3.7921152970767897,2.865412994764581,0,,,3.375,63,no,near,3
study1_near_sub17,47,A1,1.0,5,0,3.0776140373371454,3.1169631359539456,1.591,0.9787418815636972,2.0988721557734484,0,,,1.077,63,no,near,3
study1_near_sub17,48,A1,0.0,0,0,4.80299036206017,4.834614544383459,7.0360000000000005,0.822098739419656,2.3022936845390727,0,,,6.021,63,no,near,4
study1_near_sub17,49,A1,1.0,0,0,0.6707167899055202,0.6775410854714501,2.449,0.6632815534726847,0.0074352364328355,9,,,1.968,72,no,near,4
study1_near_sub17,50,A1,0.0,5,0,0.9267023023122088,0.7036781548946801,2.868,3.650597127719918,2.7238948254077093,0,,,2.31,72,no,near,4
study1_near_sub17,51,A1,1.0,5,0,3.0776140373371454,3.125761365898756,1.124,3.6391734840681575,0.5615594467310121,1,,,0.745,73,no,near,4
study1_near_sub17,52,A1,0.0,8,0,5.229564981292608,5.345028878036195,2.868,6.220589129324545,0.9910241480319372,0,,,2.256,73,no,near,4
study1_near_sub17,53,A1,1.0,8,0,1.0972914091379584,,6.093,0.3787735196654082,0.7185178894725501,0,,,1.26,73,no,near,4
study1_near_sub17,54,A1,0.0,7,0,1.5675029735866208,1.617509666577046,3.569,3.847588218205132,2.2800852446185114,0,,,2.817,73,no,near,4
study1_near_sub17,55,A1,1.0,7,0,3.7184147086115575,3.6452429468576018,2.556,3.8031640844093015,0.084749375797744,4,,,2.084,77,no,near,4
study1_near_sub17,56,A1,0.0,11,0,6.2111599009759715,6.153057977469018,2.853,2.3818298987140225,2.4538553049176373,0,,,2.427,77,no,near,4
study1_near_sub17,57,A1,1.0,11,0,2.078886328821323,1.9767534777915543,1.017,2.3799481209927658,0.3010617921714429,2,,,0.589,79,no,near,4
